location_id,location_name,month,bucket_date,accounts_start,accounts_end,deactivated_accounts,active_members,churn_rate_accounts,churn_rate_members,new_signups,source_schema
SCK,Snap Clean Kiest,Jan-24,2024-01-01,1082,1058,105,1029,9.704251386321626,9.082217973231357,81,snap_clean_car_wash
SCK,Snap Clean Kiest,Feb-24,2024-02-01,1058,1034,112,1005,10.586011342155009,10.689990281827016,88,snap_clean_car_wash
SCK,Snap Clean Kiest,Mar-24,2024-03-01,1034,1043,96,1016,9.284332688588007,9.154228855721393,105,snap_clean_car_wash
SCK,Snap Clean Kiest,Apr-24,2024-04-01,1043,1073,97,1048,9.300095877277085,9.153543307086614,127,snap_clean_car_wash
SCK,Snap Clean Kiest,May-24,2024-05-01,1073,1093,109,1066,10.158434296365330,10.019083969465648,129,snap_clean_car_wash
SCK,Snap Clean Kiest,Jun-24,2024-06-01,1093,1194,112,1166,10.247026532479414,10.037523452157598,213,snap_clean_car_wash
SCK,Snap Clean Kiest,Jul-24,2024-07-01,1194,1234,106,1203,8.877721943048576,8.833619210977701,146,snap_clean_car_wash
SCK,Snap Clean Kiest,Aug-24,2024-08-01,1234,1245,137,1217,11.102106969205834,10.806317539484621,148,snap_clean_car_wash
SCK,Snap Clean Kiest,Sep-24,2024-09-01,1245,1442,129,1408,10.361445783132530,10.188989317995069,326,snap_clean_car_wash
SCK,Snap Clean Kiest,Oct-24,2024-10-01,1442,1541,190,1501,13.176144244105409,12.997159090909090,289,snap_clean_car_wash
SCK,Snap Clean Kiest,Nov-24,2024-11-01,1541,1460,195,1424,12.654120700843608,12.125249833444370,114,snap_clean_car_wash
SCK,Snap Clean Kiest,Dec-24,2024-12-01,1460,1389,152,1363,10.410958904109589,9.901685393258426,81,snap_clean_car_wash
SCK,Snap Clean Kiest,Jan-25,2025-01-01,1389,1326,139,1302,10.007199424046076,9.831254585473220,76,snap_clean_car_wash
SCK,Snap Clean Kiest,Feb-25,2025-02-01,1326,1311,109,1290,8.220211161387631,7.987711213517665,94,snap_clean_car_wash
SCK,Snap Clean Kiest,Mar-25,2025-03-01,1311,1339,158,1320,12.051868802440884,11.627906976744186,186,snap_clean_car_wash
SCK,Snap Clean Kiest,Apr-25,2025-04-01,1339,1332,117,1314,8.737864077669902,8.636363636363636,110,snap_clean_car_wash
SCK,Snap Clean Kiest,May-25,2025-05-01,1332,1512,146,1486,10.960960960960960,10.730593607305936,326,snap_clean_car_wash
SCK,Snap Clean Kiest,Jun-25,2025-06-01,1512,1585,162,1559,10.714285714285714,10.565275908479138,235,snap_clean_car_wash
SCK,Snap Clean Kiest,Jul-25,2025-07-01,1585,1845,207,1824,13.059936908517350,12.508017960230917,467,snap_clean_car_wash
SCK,Snap Clean Kiest,Aug-25,2025-08-01,1845,2251,286,2227,15.501355013550135,15.131578947368421,692,snap_clean_car_wash
SCK,Snap Clean Kiest,Sep-25,2025-09-01,2251,2307,460,2279,20.435362061306086,20.431073192635832,516,snap_clean_car_wash
SCK,Snap Clean Kiest,Oct-25,2025-10-01,2307,2312,419,2284,18.162115301257043,17.990346643264589,424,snap_clean_car_wash
SCK,Snap Clean Kiest,Nov-25,2025-11-01,2312,2104,380,2078,16.435986159169550,16.418563922942206,172,snap_clean_car_wash
SCK,Snap Clean Kiest,Dec-25,2025-12-01,2104,1984,312,1968,14.828897338403041,14.485081809432146,192,snap_clean_car_wash
SCK,Snap Clean Kiest,Jan-26,2026-01-01,1984,1872,244,1857,12.298387096774193,12.042682926829268,132,snap_clean_car_wash
SCK,Snap Clean Kiest,Feb-26,2026-02-01,1872,1862,207,1853,11.057692307692307,10.716208939149165,197,snap_clean_car_wash
SCK,Snap Clean Kiest,Mar-26,2026-03-01,1862,1811,206,1807,11.063372717508055,10.847274689692390,155,snap_clean_car_wash
SCK,Snap Clean Kiest,Apr-26,2026-04-01,1811,1813,174,1813,9.607951408061844,9.352517985611510,176,snap_clean_car_wash
SCK,Snap Clean Kiest,May-26,2026-05-01,1813,1943,336,1945,18.532818532818532,18.422504136789851,381,snap_clean_car_wash
SCK,Snap Clean Kiest,Jun-26,2026-06-01,1943,1857,379,1859,19.505918682449819,19.434447300771208,133,snap_clean_car_wash
SCM,Snap Clean Midlothian,Sep-17,2017-09-01,0,1,0,1,,,1,snap_clean_car_wash
SCM,Snap Clean Midlothian,Oct-17,2017-10-01,1,0,1,0,100.000000000000000,100.000000000000000,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Nov-17,2017-11-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Dec-17,2017-12-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jan-18,2018-01-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Feb-18,2018-02-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Mar-18,2018-03-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Apr-18,2018-04-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,May-18,2018-05-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jan-19,2019-01-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Feb-19,2019-02-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Mar-19,2019-03-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Apr-19,2019-04-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,May-19,2019-05-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jun-19,2019-06-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jul-19,2019-07-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Aug-19,2019-08-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Sep-19,2019-09-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Oct-19,2019-10-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Nov-19,2019-11-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Dec-19,2019-12-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jan-20,2020-01-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Feb-20,2020-02-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Mar-20,2020-03-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Apr-20,2020-04-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,May-20,2020-05-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jun-20,2020-06-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jul-20,2020-07-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Aug-20,2020-08-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Sep-20,2020-09-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Oct-20,2020-10-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Nov-20,2020-11-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Dec-20,2020-12-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jan-21,2021-01-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Feb-21,2021-02-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Mar-21,2021-03-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Apr-21,2021-04-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,May-21,2021-05-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jun-21,2021-06-01,0,0,0,0,,,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jul-21,2021-07-01,0,1,0,1,,,1,snap_clean_car_wash
SCM,Snap Clean Midlothian,Aug-21,2021-08-01,1,1,0,1,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Sep-21,2021-09-01,1,2,0,2,0E-15,0E-15,1,snap_clean_car_wash
SCM,Snap Clean Midlothian,Oct-21,2021-10-01,2,2,0,2,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Nov-21,2021-11-01,2,3,0,3,0E-15,0E-15,1,snap_clean_car_wash
SCM,Snap Clean Midlothian,Dec-21,2021-12-01,3,3,0,3,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jan-22,2022-01-01,3,3,0,3,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Feb-22,2022-02-01,3,3,0,3,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Mar-22,2022-03-01,3,4,0,4,0E-15,0E-15,1,snap_clean_car_wash
SCM,Snap Clean Midlothian,Apr-22,2022-04-01,4,3,1,3,25.000000000000000,25.000000000000000,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,May-22,2022-05-01,3,4,0,4,0E-15,0E-15,1,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jun-22,2022-06-01,4,4,0,4,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jul-22,2022-07-01,4,4,0,4,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Aug-22,2022-08-01,4,4,0,4,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Sep-22,2022-09-01,4,5,0,5,0E-15,0E-15,1,snap_clean_car_wash
SCM,Snap Clean Midlothian,Oct-22,2022-10-01,5,5,0,5,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Nov-22,2022-11-01,5,5,0,5,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Dec-22,2022-12-01,5,4,1,4,20.000000000000000,20.000000000000000,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jan-23,2023-01-01,4,4,0,4,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Feb-23,2023-02-01,4,4,0,4,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Mar-23,2023-03-01,4,5,0,5,0E-15,0E-15,1,snap_clean_car_wash
SCM,Snap Clean Midlothian,Apr-23,2023-04-01,5,5,0,5,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,May-23,2023-05-01,5,5,0,5,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jun-23,2023-06-01,5,5,0,5,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jul-23,2023-07-01,5,5,0,5,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Aug-23,2023-08-01,5,7,0,7,0E-15,0E-15,2,snap_clean_car_wash
SCM,Snap Clean Midlothian,Sep-23,2023-09-01,7,7,0,7,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jan-24,2024-01-01,10,11,0,11,0E-15,0E-15,1,snap_clean_car_wash
SCM,Snap Clean Midlothian,Feb-24,2024-02-01,11,11,0,11,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Mar-24,2024-03-01,11,11,0,11,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Apr-24,2024-04-01,11,11,1,11,9.090909090909090,9.090909090909090,1,snap_clean_car_wash
SCM,Snap Clean Midlothian,May-24,2024-05-01,11,11,0,11,0E-15,0E-15,0,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jun-24,2024-06-01,11,11,1,11,9.090909090909090,9.090909090909090,1,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jul-24,2024-07-01,11,218,1,230,9.090909090909090,9.090909090909090,208,snap_clean_car_wash
SCM,Snap Clean Midlothian,Aug-24,2024-08-01,218,546,25,570,11.467889908256880,11.304347826086956,353,snap_clean_car_wash
SCM,Snap Clean Midlothian,Sep-24,2024-09-01,546,693,48,725,8.791208791208791,7.017543859649122,195,snap_clean_car_wash
SCM,Snap Clean Midlothian,Oct-24,2024-10-01,693,892,54,922,7.792207792207792,7.448275862068965,253,snap_clean_car_wash
SCM,Snap Clean Midlothian,Nov-24,2024-11-01,892,955,54,995,6.053811659192825,4.880694143167028,117,snap_clean_car_wash
SCM,Snap Clean Midlothian,Dec-24,2024-12-01,955,969,64,1013,6.701570680628272,5.929648241206030,78,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jan-25,2025-01-01,969,997,58,1043,5.985552115583075,5.231984205330700,86,snap_clean_car_wash
SCM,Snap Clean Midlothian,Feb-25,2025-02-01,997,1127,54,1180,5.416248746238716,4.889741131351869,184,snap_clean_car_wash
SCM,Snap Clean Midlothian,Mar-25,2025-03-01,1127,1243,72,1297,6.388642413487133,6.016949152542372,188,snap_clean_car_wash
SCM,Snap Clean Midlothian,Apr-25,2025-04-01,1243,1304,63,1368,5.068382944489139,4.548959136468774,124,snap_clean_car_wash
SCM,Snap Clean Midlothian,May-25,2025-05-01,1304,1425,61,1493,4.677914110429447,4.093567251461988,182,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jun-25,2025-06-01,1425,1480,64,1558,4.491228070175438,3.951774949765572,119,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jul-25,2025-07-01,1480,1583,69,1664,4.662162162162162,4.300385109114249,172,snap_clean_car_wash
SCM,Snap Clean Midlothian,Aug-25,2025-08-01,1583,1708,88,1798,5.559065066329753,5.108173076923076,213,snap_clean_car_wash
SCM,Snap Clean Midlothian,Sep-25,2025-09-01,1708,1792,113,1880,6.615925058548009,6.395995550611790,197,snap_clean_car_wash
SCM,Snap Clean Midlothian,Oct-25,2025-10-01,1792,1831,119,1924,6.640625000000000,6.223404255319148,158,snap_clean_car_wash
SCM,Snap Clean Midlothian,Nov-25,2025-11-01,1831,1855,103,1952,5.625341343528126,5.353430353430353,127,snap_clean_car_wash
SCM,Snap Clean Midlothian,Dec-25,2025-12-01,1855,1880,114,1984,6.145552560646900,5.635245901639344,139,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jan-26,2026-01-01,1880,1882,104,1990,5.531914893617021,5.040322580645161,106,snap_clean_car_wash
SCM,Snap Clean Midlothian,Feb-26,2026-02-01,1882,1930,85,2036,4.516471838469713,4.321608040201005,133,snap_clean_car_wash
SCM,Snap Clean Midlothian,Mar-26,2026-03-01,1930,2028,86,2132,4.455958549222797,4.273084479371316,184,snap_clean_car_wash
SCM,Snap Clean Midlothian,Apr-26,2026-04-01,2028,2107,73,2218,3.599605522682445,3.189493433395872,152,snap_clean_car_wash
SCM,Snap Clean Midlothian,May-26,2026-05-01,2107,2286,183,2406,8.685334598955861,8.205590622182146,297,snap_clean_car_wash
SCM,Snap Clean Midlothian,Jun-26,2026-06-01,2286,2361,207,2478,9.055118110236220,9.268495428096425,180,snap_clean_car_wash
BENTON,Southern Shine -Travelers Rest,May-21,2021-05-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Jun-21,2021-06-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Jul-21,2021-07-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Aug-21,2021-08-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Sep-21,2021-09-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Oct-21,2021-10-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Nov-21,2021-11-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Dec-21,2021-12-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Jan-22,2022-01-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Feb-22,2022-02-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Mar-22,2022-03-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Apr-22,2022-04-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,May-22,2022-05-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Jun-22,2022-06-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Jul-22,2022-07-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Aug-22,2022-08-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Sep-22,2022-09-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Oct-22,2022-10-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Nov-22,2022-11-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Dec-22,2022-12-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Jan-23,2023-01-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Feb-23,2023-02-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Mar-23,2023-03-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Apr-23,2023-04-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,May-23,2023-05-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Jun-23,2023-06-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Jul-23,2023-07-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Aug-23,2023-08-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Sep-23,2023-09-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Oct-23,2023-10-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Nov-23,2023-11-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Dec-23,2023-12-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Jan-24,2024-01-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Feb-24,2024-02-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Mar-24,2024-03-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Apr-24,2024-04-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,May-24,2024-05-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Jun-24,2024-06-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Jul-24,2024-07-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Aug-24,2024-08-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Sep-24,2024-09-01,0,0,0,0,,,0,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Oct-24,2024-10-01,0,2402,9,2458,,,2410,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Nov-24,2024-11-01,2402,2239,202,2304,8.409658617818484,7.729861676159479,39,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Dec-24,2024-12-01,2239,2071,206,2149,9.200535953550692,8.333333333333333,38,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Jan-25,2025-01-01,2071,1949,213,2019,10.284886528247223,9.632387156817124,91,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Feb-25,2025-02-01,1949,1946,89,2017,4.566444330425859,3.912828132738979,86,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Mar-25,2025-03-01,1946,2174,109,2215,5.601233299075025,4.957858205255329,337,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Apr-25,2025-04-01,2174,2341,135,2354,6.209751609935602,5.101580135440180,302,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,May-25,2025-05-01,2341,2254,186,2297,7.945322511747116,6.032285471537807,99,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Jun-25,2025-06-01,2254,2244,132,2314,5.856255545696539,4.222899434044405,122,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Jul-25,2025-07-01,2244,2178,137,2267,6.105169340463458,4.667242869490060,71,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Aug-25,2025-08-01,2178,2139,107,2232,4.912764003673094,4.234671371857079,68,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Sep-25,2025-09-01,2139,2087,113,2194,5.282842449742870,4.211469534050179,61,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Oct-25,2025-10-01,2087,2133,116,2240,5.558217537134643,4.876937101185050,162,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Nov-25,2025-11-01,2133,2138,95,2253,4.453820909517112,3.750000000000000,100,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Dec-25,2025-12-01,2138,2139,85,2260,3.975678203928905,3.373280071016422,86,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Jan-26,2026-01-01,2139,2147,77,2276,3.599812996727442,2.964601769911504,85,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Feb-26,2026-02-01,2147,2186,101,2320,4.704238472286911,4.086115992970123,140,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Mar-26,2026-03-01,2186,2272,99,2410,4.528819762122598,4.094827586206896,185,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Apr-26,2026-04-01,2272,2335,125,2479,5.501760563380281,4.730290456431535,188,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,May-26,2026-05-01,2335,2315,142,2462,6.081370449678800,5.647438483259378,80,southern_shine_car_wash
BENTON,Southern Shine -Travelers Rest,Jun-26,2026-06-01,2315,2282,161,2422,6.954643628509719,6.742485783915515,51,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Oct-24,2024-10-01,0,5,0,5,,,5,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Nov-24,2024-11-01,5,5,0,5,0E-15,0E-15,0,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Dec-24,2024-12-01,5,5,0,5,0E-15,0E-15,0,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Jan-25,2025-01-01,5,5,0,5,0E-15,0E-15,0,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Feb-25,2025-02-01,5,6,0,6,0E-15,0E-15,1,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Mar-25,2025-03-01,6,7,0,7,0E-15,0E-15,1,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Apr-25,2025-04-01,7,7,0,7,0E-15,0E-15,0,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,May-25,2025-05-01,7,7,0,7,0E-15,0E-15,0,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Jun-25,2025-06-01,7,64,2,64,28.571428571428571,0E-15,59,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Jul-25,2025-07-01,64,115,11,114,17.187500000000000,17.187500000000000,62,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Aug-25,2025-08-01,115,155,7,154,6.086956521739130,5.263157894736842,47,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Sep-25,2025-09-01,155,338,21,337,13.548387096774193,11.688311688311688,204,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Oct-25,2025-10-01,338,499,76,494,22.485207100591715,21.958456973293768,237,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Nov-25,2025-11-01,499,544,98,535,19.639278557114228,19.028340080971659,143,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Dec-25,2025-12-01,544,519,69,514,12.683823529411764,12.149532710280373,44,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Jan-26,2026-01-01,519,509,51,506,9.826589595375722,9.533073929961089,41,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Feb-26,2026-02-01,509,565,56,562,11.001964636542239,10.869565217391304,112,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Mar-26,2026-03-01,565,578,62,576,10.973451327433628,10.854092526690391,75,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Apr-26,2026-04-01,578,606,51,606,8.823529411764705,8.506944444444444,79,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,May-26,2026-05-01,606,587,81,587,13.366336633663366,13.366336633663366,39,southern_shine_car_wash
CEDAR,Southern Shine - Greenville,Jun-26,2026-06-01,588,573,79,573,13.435374149659863,13.435374149659863,20,southern_shine_car_wash
SPAR,Southern Shine - Spartanburg,Oct-24,2024-10-01,0,1,0,1,,,1,southern_shine_car_wash
SPAR,Southern Shine - Spartanburg,Nov-24,2024-11-01,1,1,0,1,0E-15,0E-15,0,southern_shine_car_wash
SPAR,Southern Shine - Spartanburg,Dec-24,2024-12-01,1,1,0,1,0E-15,0E-15,0,southern_shine_car_wash
SPAR,Southern Shine - Spartanburg,Jan-25,2025-01-01,1,1,0,1,0E-15,0E-15,0,southern_shine_car_wash
SPAR,Southern Shine - Spartanburg,Feb-25,2025-02-01,1,1,0,1,0E-15,0E-15,0,southern_shine_car_wash
SPAR,Southern Shine - Spartanburg,Mar-25,2025-03-01,1,1,0,1,0E-15,0E-15,0,southern_shine_car_wash
SPAR,Southern Shine - Spartanburg,Apr-25,2025-04-01,1,1,0,1,0E-15,0E-15,0,southern_shine_car_wash
SPAR,Southern Shine - Spartanburg,May-25,2025-05-01,1,1,0,1,0E-15,0E-15,0,southern_shine_car_wash
SPAR,Southern Shine - Spartanburg,Jun-25,2025-06-01,1,1,0,1,0E-15,0E-15,0,southern_shine_car_wash
SPAR,Southern Shine - Spartanburg,Jul-25,2025-07-01,1,270,6,267,600.000000000000000,400.000000000000000,275,southern_shine_car_wash
SPAR,Southern Shine - Spartanburg,Aug-25,2025-08-01,270,475,24,470,8.888888888888888,8.614232209737827,229,southern_shine_car_wash
SPAR,Southern Shine - Spartanburg,Sep-25,2025-09-01,475,705,37,698,7.789473684210526,7.234042553191489,267,southern_shine_car_wash
SPAR,Southern Shine - Spartanburg,Oct-25,2025-10-01,705,932,81,926,11.489361702127659,11.174785100286532,308,southern_shine_car_wash
SPAR,Southern Shine - Spartanburg,Nov-25,2025-11-01,932,1029,110,1020,11.802575107296137,11.879049676025917,207,southern_shine_car_wash
SPAR,Southern Shine - Spartanburg,Dec-25,2025-12-01,1029,985,130,983,12.633624878522837,11.960784313725490,86,southern_shine_car_wash
SPAR,Southern Shine - Spartanburg,Jan-26,2026-01-01,985,1005,74,1000,7.512690355329949,7.222787385554425,94,southern_shine_car_wash
