source_file,Name,Latitude,Longitude,client_name,client_id,site_id,lat,lon,_Match,__longitude,__latitude,__name,2025 Estimate,Growth 2025-2020,Growth 2030-2025,2025 Average Age,Labor Force,Average Household Income,Median Household Income,Renter-Occupied,1 vehicle,2 vehicles,3 vehicles,4 vehicles,5 or more vehicles,Total Vehicles Available in the Market,Average Number of Vehicles Available,"$100,000 to $124,999","$125,000 to $149,999","$150,000 to $174,999","$175,000 to $199,999","$200,000 to $249,999",Median Household Income.1,Average Household Income.1,Current Year Estimated Owner-Occupied Housing Units by Value,Count of Car Wash Competitors,Nearest Car Wash Competitors-Name,2nd Nearest Car Wash Competitors-Name,3rd Nearest Car Wash Competitors-Name,Nearest Car Wash Competitors-Distance,Nearest Car Wash Competitors-Competitor Type,Nearest Car Wash Competitors-Car Wash Type,Nearest Car Wash Competitors-Website,2nd Nearest Car Wash Competitors-Distance,2nd Nearest Car Wash Competitors-Competitor Type,2nd Nearest Car Wash Competitors-Car Wash Type,2nd Nearest Car Wash Competitors-Website,3rd Nearest Car Wash Competitors-Distance,3rd Nearest Car Wash Competitors-Competitor Type,3rd Nearest Car Wash Competitors-Car Wash Type,3rd Nearest Car Wash Competitors-Website,Count of ChainXY VT - Mass Merchant,Nearest ChainXY VT - Mass Merchant-Chain Name,Nearest ChainXY VT - Mass Merchant-Distance,2nd Nearest ChainXY VT - Mass Merchant-Chain Name,2nd Nearest ChainXY VT - Mass Merchant-Distance,3rd Nearest ChainXY VT - Mass Merchant-Chain Name,3rd Nearest ChainXY VT - Mass Merchant-Distance,Count of ChainXY VT - Grocery,Count of ChainXY VT - Department Store,Nearest StreetLight US Hourly-ttl_overnight,Nearest StreetLight US Hourly-ttl_breakfast,Nearest StreetLight US Hourly-ttl_lunch,Nearest StreetLight US Hourly-ttl_afternoon,Nearest StreetLight US Hourly-ttl_dinner,Nearest StreetLight US Hourly-ttl_night,Nearest StreetLight US Hourly-Highway,2025 % HH with Income $50K+,client_id_1,membership_wash_count_2025,retail_wash_count_2025,state,region
unique_clients_part_2Batch_2562722.xlsx,waterscarwash_000245,27.0513381,-82.407791,Waters Car Wash,waterscarwash_000245,6,27.0513381,-82.407791,Lat/Lng,-82.407791,27.0513381,Waters Car Wash,45468.02282805939,0.1158618395915403,0.0791332146392928,58.08570654862913,19135.97009657265,110808.6402265268,85896.49228149369,3570.67919463024,9333.596090223466,9557.777651574754,1800.249834189017,709.1366947219358,76.00000598124461,37066.44770473399,1.669955962941343,2640.451967800327,1950.254190533247,1431.141895755311,909.9920897497796,1212.259869337897,85896.49228149369,110808.6402265268,18632.56959003565,3,Waters Car Wash ,Eager Beaver Car Wash,Tommy's Express® Car Wash,0.0142218049848248,National Chain,Express,https://waterscarwash.com,1.346201581067192,National Chain,Full-Serve/Ext./Detail,www.eagerbeavercarwash.com,1.450674313274153,National Chain,Express,www.tommys-express.com,2,Walmart USA,0.7818164834307676,Target,1.02996725540001,,0.0,3,0,450,6339,4827,4362,3472,1349,primary,74.07516010905702,waterscarwash_000245,47846.0,17480.0,FL,South
unique_clients_part_2Batch_2562722.xlsx,waterscarwash_000245,28.255826,-81.659789,Waters Car Wash,waterscarwash_000245,7,28.255826,-81.659789,Lat/Lng,-81.659789,28.255826,Waters Car Wash,41634.33295238248,0.6560335957194439,0.2460209675569376,40.66803214122687,23644.12304558727,115020.4580669526,88920.38091365855,5008.557198724011,5284.809054033831,7188.343787099002,1862.937829159899,459.7792115176562,77.52878760418389,27477.07089980308,1.78327370687831,2062.416346411221,1400.649442743859,964.5882921577432,765.5233858437277,834.1474238391966,88920.38091365855,115020.4580669526,10412.63442051585,4,Waters Car Wash,ModWash (Coming),Joe’s Express Car Wash,0.0122353140861928,National Chain,Express,www.waterscarwash.com,1.421557054941267,National Chain,Express ,www.modwash.com,2.007395833953229,Tunnel Car Wash,Express,www.joescarwashes.com,1,Target,1.814801863343502,,0.0,,0.0,2,1,1728,6901,4534,4841,4525,3164,trunk,78.69834393037677,waterscarwash_000245,65403.0,34431.0,FL,South
unique_clients_part_2Batch_2562722.xlsx,waterscarwash_000245,27.160401,-80.299259,Waters Car Wash,waterscarwash_000245,9,27.160401,-80.299259,Lat/Lng,-80.299259,27.160401,Waters Car Wash,29280.88468592172,0.0338930566906114,0.023816949855004,49.02484317598,14575.83806897141,164992.2199867249,119789.4412954378,1555.730814056471,4016.741835193941,5674.61017508572,1821.412343035685,401.4522919103038,113.0836026086472,23001.42639515689,1.855025729211701,1404.169440377038,1162.352128896397,996.793744072318,834.8440756576601,1632.055455033667,119789.4412954378,164992.2199867249,10846.34261335083,2,Waters Car Wash,Car Pro Auto Spa,,0.0372107633315909,National Chain,Express,www.waterscarwash.com,0.2693485942572018,Tunnel Car Wash,Full-service/ext./detail,www.carpropalmcity.com,0.0,,,,0,,0.0,,0.0,,0.0,2,0,514,4142,2354,2403,1951,827,secondary,82.96820799573236,waterscarwash_000245,29852.0,14485.0,FL,South
unique_clients_part_2Batch_2562722.xlsx,waterscarwash_000245,28.257953,-81.485295,Waters Car Wash,waterscarwash_000245,10,28.257953,-81.485295,Lat/Lng,-81.485295,28.257953,Waters Car Wash,29907.90342774894,0.2235275410009961,0.0768435906355531,41.57917098559155,15062.58524575003,98160.05036847857,79456.05711412891,3082.938090028241,3248.468625876238,3892.105382818845,1441.826052579912,644.4999563471647,166.2059189397842,18767.18696934124,1.896955837273577,1256.868112899945,790.0957785474602,492.1828036056831,418.3073215101613,462.2895816151286,79456.05711412891,98160.05036847857,6810.37971979205,1,Avatar Car Wash,Avatar Car Wash,,0.0094752648269583,Tunnel Car Wash,Express,www.avatarexpresscarwash.com,0.0094752648269583,Tunnel Car Wash,Express,www.avatarexpresscarwash.com,0.0,,,,0,,0.0,,0.0,,0.0,1,0,1628,6210,3389,3515,2881,1761,primary,70.28930328388853,waterscarwash_000245,52831.0,23585.0,FL,South
unique_clients_part_2Batch_2562722.xlsx,waterscarwash_000245,27.1401632,-80.2085382,Waters Car Wash,waterscarwash_000245,11,27.1401632,-80.2085382,Lat/Lng,-80.2085382,27.1401632,Waters Car Wash,45495.9993996335,0.0499979220237904,0.0515581739421071,50.16264596606327,20324.93229046103,107956.2181196124,81300.02323277957,4903.398548353231,8693.396500931587,7904.93800424505,1969.394692184869,476.6284924338106,142.3939367348794,33029.94023938593,1.639265477317672,2290.699756693793,1643.911803155905,1191.551665162668,940.9327748003416,1170.725292523624,81300.02323277957,107956.2181196124,15316.08505982393,4,Waters Car Wash (Coming),Monster Express Car Wash,Paradise Car Wash,0.111374052137823,National Chain,Express,www.waterscarwash.com,1.882611901450614,Tunnel Car Wash,Express,www.monsterexpresscarwash.com,2.628387375649046,Tunnel Car Wash,Flex/Detail ,www.paradisecw.com,1,Walmart USA,1.320578611167592,,0.0,,0.0,5,0,206,1727,1521,1690,1468,737,tertiary,69.48893887407635,waterscarwash_000245,967.0,1705.0,FL,South
unique_clients_part_2Batch_2562722.xlsx,waveswash_000587,-27.8863445,153.3133206,Hang 5 Carwash,waveswash_000587,1,-27.8863445,153.3133206,Lat/Lng,153.3133206,-27.8863445,Hang 5 Carwash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,1,0,0,0,0,0,0,0,,0.0,waveswash_000587,27377.0,20711.0,QLD,
unique_clients_part_2Batch_2562722.xlsx,weberwash_000038,38.480897,-90.221453,Weber Wash u0026 Lube,weberwash_000038,1,38.480897,-90.221453,Lat/Lng,-90.221453,38.480897,Weber Wash u0026 Lube,11581.38041679852,0.0282555896752778,0.0199490964211141,42.10051714042773,6829.058640570554,124342.2407794931,100761.1398621695,727.3128373989603,1417.880962043069,1862.022634826542,762.489406283421,339.8535654814914,42.47498361446196,9001.183630544692,1.934249938260478,510.0165727680433,407.1113760739099,345.6748728339444,243.2721661166288,468.4173103609937,100761.1398621695,124342.2407794931,3928.0934923889,1,Brite WorX Car Washery,,,2.639534174130003,National Chain,Express,https://briteworx.com,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,78,522,447,575,468,216,secondary,78.24262043111176,weberwash_000038,45989.0,22227.0,IL,Midwest
unique_clients_part_2Batch_2562722.xlsx,wetrabbitexpcw_000325,47.1748272,-122.4832795,Wet Rabbit Express Car Wash,wetrabbitexpcw_000325,1,47.1748272,-122.4832795,Lat/Lng,-122.4832795,47.1748272,Wet Rabbit Express Car Wash,119442.0044125181,0.0009917075205287,0.0049364016095729,38.59234928466499,62626.1557368322,101315.9111652369,78905.88754513056,23887.71493523099,16528.46768622766,15006.55893391832,6717.836037083087,2093.079008197725,1487.401567158056,82504.41753389474,1.835908820601852,5152.487463589687,3615.314428281925,2471.182739522546,1980.526045002822,2189.796842771437,78905.88754513056,101315.9111652369,21359.03056881577,5,Wet Rabbit Express Car Wash,Brown Bear Car Wash,Classy Chassis,0.0153706441715248,Tunnel Car Wash,Express,www.wetrabbitexpress.com,1.508467175718381,National Chain,Express,www.brownbear.com,1.741351644280372,Tunnel Car Wash,Flex,www.classychassis.com,2,Target,1.553108767684962,Walmart USA,2.062335291920856,,0.0,2,3,1052,6026,5043,5805,4703,2616,primary,71.75290239160826,wetrabbitexpcw_000325,65870.0,87563.0,WA,West
unique_clients_part_2Batch_2562722.xlsx,wetrabbitexpcw_000325,48.0619938,-122.1775177,Wet Rabbit Express Car Wash,wetrabbitexpcw_000325,3,48.0619938,-122.1775177,Lat/Lng,-122.1775177,48.0619938,Wet Rabbit Express Car Wash,58185.54065210873,0.0691947854477046,0.0604013111020092,40.02407028644617,31488.37467520533,125937.542922883,106592.6058566637,6231.030276200268,4430.360103313345,8308.241324684815,4210.985719050979,1665.961590696126,875.4237988702953,44720.7652669719,2.198408221650132,2569.356851191726,2064.6076810495,1835.258075652411,1311.695809519384,1736.989056939725,106592.6058566637,125937.542922883,14187.72012087982,2,Wet Rabbit Express Car Wash,Glint Car Wash,,0.0029045299595698,Tunnel Car Wash,Express,www.wetrabbitexpress.com,2.612907180043052,Tunnel Car Wash,Express ,www.glintcarwash.com,0.0,,,,1,Walmart USA,1.288270869496811,,0.0,,0.0,2,1,205,983,709,772,613,323,tertiary,81.83191041901526,wetrabbitexpcw_000325,36247.0,83104.0,WA,West
unique_clients_part_2Batch_2562722.xlsx,wetrabbitexpcw_000325,48.0016812,-122.108917,Wet Rabbit Express Car Wash,wetrabbitexpcw_000325,4,48.0016812,-122.108917,Lat/Lng,-122.108917,48.0016812,Wet Rabbit Express Car Wash,58189.75265955203,0.0838266098989452,0.0718679198838284,37.63885785817493,32060.78056411026,159100.9849285861,137038.3970272841,4211.684294622624,3047.250084910658,8797.533957961248,4359.982220140169,1665.596472704085,1218.191588406335,46475.60849410167,2.409117800920185,2339.933551789029,2210.259228180395,1999.675453122123,1618.396181746735,2782.890690437052,137038.3970272841,159100.9849285861,15256.54349108844,1,Wet Rabbit Express Car Wash,,,0.0142565467815159,Tunnel Car Wash,Express,www.wetrabbitexpress.com,0.0,,,,0.0,,,,1,Target,0.4003201149877983,,0.0,,0.0,2,0,170,1323,1655,1846,1772,833,tertiary,90.25559693953338,wetrabbitexpcw_000325,107988.0,123905.0,WA,West
unique_clients_part_2Batch_2562722.xlsx,wetrabbitexpcw_000325,48.1802554,-122.1283292,Wet Rabbit Express Car Wash,wetrabbitexpcw_000325,5,48.1802554,-122.1283292,Lat/Lng,-122.1283292,48.1802554,Wet Rabbit Express Car Wash,25667.76576529955,0.1212183196300993,0.0978899211387872,40.07139399171395,13285.88336891495,136731.9970823909,107654.4894494001,2896.071215560427,2164.971762956353,3683.326867445372,1685.543551646639,937.92233795207,455.6686489591375,20618.28874939098,2.204606779441884,1099.681512661511,877.248176735593,781.9949629947077,654.3821982743684,916.413275112398,107654.4894494001,136731.9970823909,6525.249828459695,2,Wet Rabbit Express (Coming),Cross Roads Market Car Wash,,0.0137515461760585,Tunnel Car Wash,Express,www.wetrabbitexpress.com,2.494188918024268,Tunnel Car Wash,Exterior/⛽ ,No website,0.0,,,,1,Walmart USA,2.986476430314107,,0.0,,0.0,1,0,315,1874,1656,1990,1594,817,tertiary,79.80757643038292,wetrabbitexpcw_000325,28136.0,32342.0,WA,West
unique_clients_part_2Batch_2562722.xlsx,whitecap_000597,36.515445,-87.315545,Whitecap,whitecap_000597,1,36.515445,-87.315545,Lat/Lng,-87.315545,36.515445,Whitecap,39756.40980117081,0.1011833392650344,0.0422966177941078,38.40302121432429,19723.54829141503,84759.17114214857,62593.19071978282,7355.543704283074,5686.561175451032,5900.730423626374,2610.115221633692,651.5382396717323,204.8714091533329,28948.87769205845,1.799705632089734,1482.405684930622,1028.444767973735,860.5517703095684,555.0402831162792,542.1942124584457,62593.19071978282,84759.17114214857,8755.702506788308,7,Whitecap Car Wash,Tidal Wave Auto Spa,Club Car Wash,0.0295603957539329,Tunnel Car Wash,Express,www.whitecapcarwash.com,0.1182609321093724,National Chain,Express,www.tidalwaveautospa.com,0.7774609088982213,National Chain,Express,www.clubcarwash.com,1,Walmart USA,2.582106915577001,,0.0,,0.0,3,0,721,6524,5621,5794,4415,1965,primary,59.63503927471042,whitecap_000597,57175.0,21404.0,TN,South
unique_clients_part_2Batch_2562722.xlsx,whitecap_000597,34.0150238,-84.5553181,Whitecap,whitecap_000597,3,34.0150238,-84.5553181,Lat/Lng,-84.5553181,34.0150238,Whitecap,59619.40759577102,0.0355085432197154,0.0458312633367879,38.26328099689668,34470.86476779392,115392.7513126884,95602.9361046736,10556.4498828724,8719.374863629695,9226.358337249609,3170.820246635238,1138.288493697764,352.7235323903151,43001.32391477725,1.828397706344816,3067.284156020847,2118.16307148512,1564.578130501905,1410.896041089785,1698.919833292253,95602.9361046736,115392.7513126884,13008.4689881563,9,Landshark Car Wash,Whitecap Car Wash,Tidal Wave Auto Spa,0.1124655479262202,Tunnel Car Wash,Express,www.landsharkwash.com,0.3824116387749332,Tunnel Car Wash,Express,www.whitecapcarwash.com,1.844279577749845,National Chain,Express,www.tidalwaveautospa.com,2,Walmart USA,0.3126678922852701,Target,1.123993671817923,,0.0,7,5,5,82,117,122,108,56,unclassified,75.0931129589224,whitecap_000597,18957.0,14434.0,GA,South
unique_clients_part_2Batch_2562722.xlsx,whitecap_000597,34.00494,-83.908725,Whitecap,whitecap_000597,4,34.00494,-83.908725,Lat/Lng,-83.908725,34.00494,Whitecap,48065.30144769652,0.123231033841461,0.1456609089137364,38.4259025691685,25873.79870943027,128343.9962681775,115510.681780455,3129.749250309542,2992.894306425471,6465.091613236815,2809.752154636197,1761.887445916887,385.2642710767686,33326.20513585908,2.253555187030071,2152.078175083268,1944.311730621848,1376.351354722399,977.5139879579656,1285.907190573867,115510.681780455,128343.9962681775,11688.70433292864,2,Whitecap Car Wash,Supershine Xpress Carwash,,0.1762021435289867,Tunnel Car Wash,Express,www.whitecapcarwash.com,0.4630649232235989,Tunnel Car Wash,Express,www.supershinexpress.com,0.0,,,,0,,0.0,,0.0,,0.0,4,0,514,3946,3157,3551,3315,1739,tertiary,80.91023901909386,whitecap_000597,38637.0,27345.0,GA,South
unique_clients_part_2Batch_2562722.xlsx,whitecap_000597,33.531277,-86.718864,Whitecap,whitecap_000597,5,33.531277,-86.718864,Lat/Lng,-86.718864,33.531277,Whitecap,50008.49636307795,-0.0327522713048658,-0.0079999404697011,40.35909161876882,25813.44404941017,129008.1061423722,80655.66750610544,8124.336469077738,7933.49249806907,7556.5490669352,2930.499922133982,790.2141188378446,342.0101138290484,36708.99744283804,1.748925544213128,1945.915975050651,1284.734184071189,1198.678919587634,950.6734255226328,1893.2880248609,80655.66750610544,129008.1061423722,12903.48515834112,2,Whitecap Car Wash ,Take 5 Car Wash,,0.0087420312399967,Tunnel Car Wash,Express,www.whitecapcarwash.com,0.1872718732789344,National Chain,Express,www.take5.com,0.0,,,,1,Walmart USA,0.1773938759233789,,0.0,,0.0,5,0,315,2635,1405,1391,1233,575,primary,64.73257371431923,whitecap_000597,48248.0,44294.0,AL,South
unique_clients_part_2Batch_2562722.xlsx,whitecap_000597,35.9947552,-75.6502661,Whitecap,whitecap_000597,6,35.9947552,-75.6502661,Lat/Lng,-75.6502661,35.9947552,Whitecap,6728.182802151598,0.0295610346605654,0.0420756762427628,45.25759976217027,3850.258426942572,111996.5490069765,89888.34188089576,828.1376327943872,790.1425761013525,1112.043854915886,711.4452211520984,167.9045156521024,7.673579309135675,5858.551908543508,2.092484656084192,338.51878959639,284.6021695035161,195.3013456237386,132.3928576134495,180.0692230219138,89888.34188089576,111996.5490069765,1975.335965349223,1,Caliber Car Wash,,,0.1388799162529941,National Chain,Express  (coming),www.calibercarwash.com,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,3,0,628,6286,5744,5874,4743,2159,trunk,81.29425356377016,whitecap_000597,43434.0,23659.0,NC,South
unique_clients_part_2Batch_2562722.xlsx,wilkinsexpress,42.3490624,-77.3089481,Express Auto Wash,wilkinsexpress,1,42.3490624,-77.3089481,Lat/Lng,-77.3089481,42.3490624,Express Auto Wash,8017.315719962819,-0.03408091281297,-0.02814269031109,45.33287257455692,3671.075297433184,69967.78171902557,52090.63288407787,1372.113421004033,1439.61921308015,1126.810043711215,334.7918705774937,75.88883568160236,17.97558365622535,5091.048173242598,1.407359110469601,258.4166351106251,195.6278438254958,137.8535055960529,76.17543039366137,70.18539699027315,52090.63288407787,69967.78171902557,2245.361008493346,1,Express Auto Wash,,,0.0026740670557577,Tunnel Car Wash,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,164,1530,1339,1356,876,353,primary,52.60115807566334,wilkinsexpress,3310.0,8473.0,NY,Northeast
unique_clients_part_2Batch_2562722.xlsx,willyswash_000501,36.7364595,-97.0666739,Willyu0027s Wash,willyswash_000501,1,36.7364595,-97.0666739,Lat/Lng,-97.0666739,36.7364595,Willyu0027s Wash,22518.36814507912,-0.0122317585360756,-0.0098311212215511,40.38569272444589,10768.36946805025,85602.51604044814,64021.80317178086,3585.548431503528,3256.138814444304,3536.466054054385,1237.494961064309,314.0441483368631,110.5577116027125,15850.52095710702,1.725365084455609,928.3063782744576,476.1642202109797,348.315307134937,319.2372834309353,282.8094613177236,64021.80317178086,85602.51604044814,5622.893797457917,1,Tidal Wave Auto Spa,,,0.465411627000721,National Chain,Express,www.tidalwaveautospa.com,0.0,,,,0.0,,,,1,Walmart USA,0.4350721843438398,,0.0,,0.0,1,0,354,2719,2698,2768,2391,1210,trunk,60.4602437082527,willyswash_000501,36812.0,26468.0,OK,South
unique_clients_part_2Batch_2562722.xlsx,wilsonway_000626,37.999958,-121.261495,Wilson Way Chevron,wilsonway_000626,1,37.999958,-121.261495,Lat/Lng,-121.261495,37.999958,Wilson Way Chevron,117173.3008154921,0.0167763204897016,0.0323556778486754,37.71623505330107,54378.35049030453,97566.16511956092,77385.63955247548,17743.56674602337,10375.15450615983,11921.75154672656,6032.557850981364,2715.858545292751,1392.530933092115,70142.41999918863,2.016764221937732,3766.68512954819,2706.338914458756,2035.668851131224,1582.036728495266,1611.456501220004,77385.63955247548,97566.16511956092,17261.73828056944,7,Wilson Way Express,Zoom Car Wash,Quick Quack Car Wash,0.0459921845381065,Tunnel Car Wash,Express/⛽,www.chevron.com,1.534673313301886,Tunnel Car Wash,Full-service/ext/detail/lube,www.wezoomit.com,1.7138106293218,National Chain,Express,www.dontdrivedirty.com,3,Walmart USA,1.636508667628676,Walmart USA,1.712953174323618,Target,2.983993597241864,1,3,794,3502,2224,2752,2181,1273,secondary,67.30543709055893,wilsonway_000626,14301.0,18897.0,CA,West
unique_clients_part_2Batch_2562722.xlsx,wishwashcw_000688,29.6523601,-95.2169753,Wish Wash Car Wash,wishwashcw_000688,1,29.6523601,-95.2169753,Lat/Lng,-95.2169753,29.6523601,Wish Wash Car Wash,140820.4957327279,-0.0015633918201415,-0.0372578908455143,35.90696500236228,70117.33957556542,77102.18216200035,61348.43166280246,24012.97778904834,16329.11741632526,15938.24668860366,6760.248662455706,3004.304728348041,1072.774682334624,85867.44910596497,1.855592470601496,4602.858760027215,2749.127637410536,1874.465695219347,1321.073555825977,976.7335314275696,61348.43166280246,77102.18216200035,22310.55932239862,8,Suds Deluxe Car Wash,Superior Almeda Car Wash,Zoom Carwash,1.65896333439978,National Chain,Express,www.sudsdeluxe.com,2.067242450513202,Tunnel Car Wash,Ext/Full Serve/Detail,No website,2.1560890010303,Tunnel Car Wash,Express ,www.zoomcarwashes.com,2,Walmart USA,1.953060043907087,Walmart USA,2.866460099088172,,0.0,4,0,528,1682,1429,1850,1806,1368,secondary,59.91802740300982,wishwashcw_000688,1540.0,9752.0,TX,South
unique_clients_part_2Batch_2562722.xlsx,woodys_000289,27.8897006,-82.5216461,Woodies,woodys_000289,1,27.8897006,-82.5216461,Lat/Lng,-82.5216461,27.8897006,Woodies,75121.72320543113,0.0783744975274885,0.0574921470140285,41.38727203275511,43610.96441412135,175249.7851312868,113177.1952996972,13392.41231595585,13822.40076537337,14091.92355021415,3673.216875117738,662.75752247544,197.9707658672705,56666.782410393,1.683761650449769,3134.536486981902,2500.878710628022,2187.692971134558,1901.43210023921,4904.177526183426,113177.1952996972,175249.7851312868,20267.80461328337,4,Woodie's Wash Shack ,Mister Car Wash,Bubble Down Car Wash (coming),0.2783698082513519,National Chain,Express,www.woodieswash.com,1.156243213594119,National Chain,Full-Service/Ext.,www.mistercarwash.com,1.294834073730435,Tunnel Car Wash,Express,www.bubbledown.com,2,Walmart USA,0.3501052871687654,Target,1.072690404873222,,0.0,4,0,589,3974,2674,3086,3088,1619,tertiary,79.19189627556946,woodys_000289,148219.0,54616.0,FL,South
unique_clients_part_2Batch_2562722.xlsx,woodys_000289,27.7368325,-82.6800166,Woodies,woodys_000289,3,27.7368325,-82.6800166,Lat/Lng,-82.6800166,27.7368325,Woodies,95121.14822829304,0.0378286810530883,0.0284688563315157,44.54902354306662,47597.06053753255,106207.5827171499,75631.30792166425,15274.93476958713,19734.69776981766,13993.50303016882,3509.466957108816,780.4141411338933,190.1005292166956,62322.26391210081,1.501194306246699,4189.932518168818,2708.342088984093,2084.787701905239,1632.924067946151,2552.379889298696,75631.30792166425,106207.5827171499,26243.51734137232,3,Woodie's Wash Shack,Woodie's Wash Shack,Big Dan's Car Wash,0.0010660654621403,National Chain,Express,www.woodieswash.com,1.226981531505099,National Chain,Express,www.woodieswash.com,2.501777818450199,National Chain,Express,www.bigdanscarwash.com,2,Walmart USA,0.1542549275368238,Walmart USA,2.492793290544709,,0.0,3,0,543,2052,1799,2019,1932,1228,trunk,67.68044295714708,woodys_000289,232318.0,71429.0,FL,South
unique_clients_part_2Batch_2562722.xlsx,woodys_000289,-32.6489389,149.6001838,Woodies,woodys_000289,5,-32.6489389,149.6001838,Lat/Lng,149.6001838,-32.6489389,Woodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,0,0,0,0,0,0,,0.0,woodys_000289,71177.0,27570.0,FL,South
unique_clients_part_2Batch_2562722.xlsx,woodys_000289,27.7117577,-82.3330877,Woodies,woodys_000289,6,27.7117577,-82.3330877,Lat/Lng,-82.3330877,27.7117577,Woodies,46769.93545827724,0.3898114403494684,0.2601811247288164,54.50391323635957,15332.46020451211,95582.72901978178,73722.4162792685,5666.925860505376,10090.55831282021,6801.311069213203,1405.20558401075,619.8850466038566,68.9068719712086,30732.87174955034,1.514145571623312,2051.52732469386,1416.312843621767,1086.05990586261,775.9487957315287,966.24121529283,73722.4162792685,95582.72901978178,14644.71656430158,2,Woodie's Wash Shack,America's Car Wash,,0.0295044220329009,National Chain,Express,www.woodieswash.com,2.739429551436853,Tunnel Car Wash,Full-Service/Ext.,No Website,0.0,,,,1,Walmart USA,0.2146983902396253,,0.0,,0.0,2,0,552,2698,2060,2390,2304,1337,secondary,68.22731874971136,woodys_000289,145487.0,46662.0,FL,South
unique_clients_part_2Batch_2562722.xlsx,woodys_000289,27.823254,-82.727867,Woodies,woodys_000289,7,27.823254,-82.727867,Lat/Lng,-82.727867,27.823254,Woodies,114955.9608269555,0.0103160547199182,0.001114075090828,45.45982816879049,59798.64736901966,95375.45162363976,72263.76841308596,13923.25615960686,20981.76842865068,17750.3887212734,5473.104757926543,1389.78207589814,237.0443236118881,79646.21006662911,1.626566418282539,5108.759173746686,3607.936008921126,2571.77363421052,1785.743078016909,2192.865255384357,72263.76841308596,95375.45162363976,35076.40912815457,11,Woodie's Wash Shack,Tidal Wave Auto Spa,Mister Car Wash,0.0152994484063448,National Chain,Express,www.woodieswash.com,0.696314228668883,National Chain,Express,www.tidalwaveautospa.com,1.152375148885131,National Chain,Express,www.mistercarwash.com,3,Walmart USA,1.164183094392091,Target,1.90454514522583,Target,2.814648139350676,8,3,772,4014,3180,3972,3458,2243,primary,65.99651658942555,woodys_000289,159764.0,38940.0,FL,South
unique_clients_part_2Batch_2562722.xlsx,woodys_000289,39.8619813,-76.5494263,Woodies,woodys_000289,9,39.8619813,-76.5494263,Lat/Lng,-76.5494263,39.8619813,Woodies,6641.838888373459,0.057449200892824,0.0277267479989417,43.73155919383929,3825.476463917235,122345.4571330436,107744.4101081074,294.4280389272608,529.8433860521764,1078.951073418953,515.8270500027575,162.0954776656581,103.3029126968468,5400.123157045222,2.184898061347798,365.1825261157937,300.6184400814818,223.4973476759624,128.7128611609805,189.4600882284576,107744.4101081074,122345.4571330436,2189.338267087005,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,25,153,107,152,129,51,tertiary,84.82652283982647,woodys_000289,97561.0,35262.0,FL,South
unique_clients_part_2Batch_2562722.xlsx,woodys_000289,27.849161,-82.350817,Woodies,woodys_000289,10,27.849161,-82.350817,Lat/Lng,-82.350817,27.849161,Woodies,72132.24353138654,0.1296256743044854,0.1049253255715761,38.15835603112837,40394.02915458678,106926.1640214788,90978.36096690853,7816.912621341631,8450.281066616695,11468.56191703749,3574.484417725063,889.0700943816828,161.1288943908876,46472.78300334803,1.818862863555835,3629.901692135172,2549.222676002821,1641.064050065866,1300.672263974606,1292.394844984799,90978.36096690853,106926.1640214788,17751.77337598812,6,Woodie's Wash Shack ,Florida Super Wash,Jules Car Wash,0.0053679439342781,National Chain,Express,www.woodieswash.com,0.8624107014486203,Tunnel Car Wash,Express/IBA/SS,www.facebook.com,1.558928535665938,Tunnel Car Wash,Flex/Detail,www.julescarwash.com,1,Walmart USA,0.2488832776669432,,0.0,,0.0,3,0,21,51,113,136,182,154,unclassified,76.07136487439898,woodys_000289,37101.0,22984.0,FL,South
