Name,Latitude,Longitude,client_name,client_id,site_id,lat,lon,_Match,__longitude,__latitude,__name,2025 Estimate,Growth 2025-2020,Growth 2030-2025,2025 Average Age,Labor Force,Average Household Income,Median Household Income,Renter-Occupied,1 vehicle,2 vehicles,3 vehicles,4 vehicles,5 or more vehicles,Total Vehicles Available in the Market,Average Number of Vehicles Available,"$100,000 to $124,999","$125,000 to $149,999","$150,000 to $174,999","$175,000 to $199,999","$200,000 to $249,999",Median Household Income.1,Average Household Income.1,Current Year Estimated Owner-Occupied Housing Units by Value,Count of Car Wash Competitors,Nearest Car Wash Competitors-Name,2nd Nearest Car Wash Competitors-Name,3rd Nearest Car Wash Competitors-Name,Nearest Car Wash Competitors-Distance,Nearest Car Wash Competitors-Competitor Type,Nearest Car Wash Competitors-Car Wash Type,Nearest Car Wash Competitors-Website,2nd Nearest Car Wash Competitors-Distance,2nd Nearest Car Wash Competitors-Competitor Type,2nd Nearest Car Wash Competitors-Car Wash Type,2nd Nearest Car Wash Competitors-Website,3rd Nearest Car Wash Competitors-Distance,3rd Nearest Car Wash Competitors-Competitor Type,3rd Nearest Car Wash Competitors-Car Wash Type,3rd Nearest Car Wash Competitors-Website,Count of ChainXY VT - Mass Merchant,Nearest ChainXY VT - Mass Merchant-Chain Name,Nearest ChainXY VT - Mass Merchant-Distance,2nd Nearest ChainXY VT - Mass Merchant-Chain Name,2nd Nearest ChainXY VT - Mass Merchant-Distance,3rd Nearest ChainXY VT - Mass Merchant-Chain Name,3rd Nearest ChainXY VT - Mass Merchant-Distance,Count of ChainXY VT - Grocery,Count of ChainXY VT - Department Store,Nearest StreetLight US Hourly-ttl_overnight,Nearest StreetLight US Hourly-ttl_breakfast,Nearest StreetLight US Hourly-ttl_lunch,Nearest StreetLight US Hourly-ttl_afternoon,Nearest StreetLight US Hourly-ttl_dinner,Nearest StreetLight US Hourly-ttl_night,Nearest StreetLight US Hourly-Highway,2025 % HH with Income $50K+,client_id_1
polishedpeachcw_000288,34.1056969,-84.5432746,Polished Peach Car Wash,polishedpeachcw_000288,1,34.1056969,-84.5432746,Lat/Lng,-84.5432746,34.1056969,Polished Peach Car Wash,71511.80156190135,0.09657130930094608,0.06871719390027148,40.03166933626733,41739.41746779508,134634.57200172613,110783.75957420882,8110.843121482525,8044.187150174752,11780.18295580498,4608.358772061532,1236.6618314182851,623.5951976424549,53494.25269185472,1.996852888678775,3544.140373398084,2632.9651250024326,2231.4870247037616,2068.9502849434502,2497.2968754752073,110783.75957420882,134634.57200172613,18698.277312741615,8,Grease Monkey Car Wash,Zips Car Wash,Aqua Breeze Car Wash,0.000981007733558653,Tunnel Car Wash,Express/Lube,www.greasemonkey.com,0.9451102160136932,National Chain,Express,www.zipscarwash.com,1.5042011302864182,Tunnel Car Wash,Express,www.aquabreezecarwash.com,2,Target,1.412894658714335,Walmart USA,2.4178161767560837,,0.0,6,0,551,4979,4296,4795,4803,2633,secondary,80.08249368634851,polishedpeachcw_000288
precisionexpress_000019,32.488615,-95.398186,Precision Express Car Wash,precisionexpress_000019,1,32.488615,-95.398186,Lat/Lng,-95.398186,32.488615,Precision Express Car Wash,13204.069637499633,0.1520851231621878,0.1091271643613416,39.92546892769104,6452.579775419668,116517.27978861165,97732.43379124033,1270.2777713722317,1019.2468538514804,2368.038182538701,902.4453755525756,194.2829225549358,141.8935538387741,9949.258805000223,2.091778642209385,664.0486897242372,479.4471827329835,353.995919068635,258.39809523441363,331.29051911702845,97732.43379124033,116517.27978861165,3510.9083825676353,1,Precision Express Car Wash,,,0.020650617668510455,Tunnel Car Wash,Express,www.com,0.0,,,,0.0,,,,1,Walmart USA,1.1326395759713213,,0.0,,0.0,0,0,837,6663,5495,5771,5133,2387,trunk,77.89984908643049,precisionexpress_000019
premiercw_000804,43.4826566,-83.4057108,Premier Car Wash,premiercw_000804,1,43.4826566,-83.4057108,Lat/Lng,-83.4057108,43.4826566,Premier Car Wash,6982.497603822965,-0.021925699908625123,-0.035262010407889524,43.86896047089435,2971.5364576001884,68759.60877659702,54222.30118555192,835.150117606041,1095.6177224126877,1026.8898406723747,290.46075820783153,106.86321864521597,46.619397191447206,4681.329538919032,1.6099810393014857,263.9709025999764,161.33191734110005,99.70630000310484,58.49255107459612,46.731128771440126,54222.30118555192,68759.60877659702,2075.5810210270574,1,Premier Car Wash Caro,,,0.011203181536861737,Tunnel Car Wash,Express,No Website Listed,0.0,,,,0.0,,,,1,Walmart USA,1.637409422857912,,0.0,,0.0,1,0,243,2028,1845,2016,1506,694,primary,53.30005890809457,premiercw_000804
presidentialcw_000589,29.951925,-95.60338,Presidential Wash,presidentialcw_000589,1,29.951925,-95.60338,Lat/Lng,-95.60338,29.951925,Presidential Wash,107306.33551726048,0.06575409974234368,0.012857623898219508,39.23948077774504,60655.02457159723,115789.20388032866,88686.20375237365,15572.618816125207,13814.119947781786,14854.990832185838,6452.715249233879,1730.215625245357,566.6521177081158,72636.37044937711,1.8778800894279337,4461.651855430799,3451.8027509623207,2594.772183322464,2086.6291764283087,2512.105342980358,88686.20375237365,115789.20388032866,23151.66558717494,9,Presidential Car Wash,Cypress Pride,Tommy's Express® Car Wash,0.019420340014796988,Tunnel Car Wash,Express,www.facebook.com/,1.2079024976960004,Tunnel Car Wash,Full-Service/Ext./Detail/Lube,www.cypresspride.com,1.9184258287765004,National Chain,Express,www.tommys-express.com,2,Walmart USA,2.2082835736793847,Target,2.2838711982699755,,0.0,2,0,809,5688,3868,4973,4571,2229,secondary,75.75657469513284,presidentialcw_000589
presidentialcw_000589,30.022736,-95.385812,Presidential Wash,presidentialcw_000589,2,30.022736,-95.385812,Lat/Lng,-95.385812,30.022736,Presidential Wash,88156.57024276105,0.11636363946831244,0.08637641585106164,35.158246832422286,48794.442636260064,91034.46405298475,75345.9181140138,13088.488162915572,9675.363302454003,10896.091403949133,5192.190195677686,2120.702631389431,353.5716071628267,57294.78525875718,1.9700567302225922,3555.1164473172976,2073.3109912530635,1378.7080562431947,941.222941388085,972.3925366015173,75345.9181140138,91034.46405298475,16027.851810556953,3,Presidential Car Wash,Quick Quack Car Wash,Mister Car Wash,0.01446559026147783,Tunnel Car Wash,Express,https://presidentialcarwashtx.,0.27428361228248194,National Chain,Express,www.quickquack.com,2.4172257046750305,National Chain,Full-Serve/Ext.,https://mistercarwash.com,0,,0.0,,0.0,,0.0,3,0,2086,6190,3980,4856,5367,3865,secondary,71.84297525742431,presidentialcw_000589
prestigeautospa_000140,25.915632,-80.156985,Prestige Auto  Spa,prestigeautospa_000140,1,25.915632,-80.156985,Lat/Lng,-80.156985,25.915632,Prestige Auto  Spa,202757.69539395045,0.0803948001577512,0.030129296993838463,42.8454358696578,106634.92299914267,113507.0028288746,74660.36634740022,39913.81834664196,39731.96451184084,24465.544187570456,6305.038942133309,1103.6389853223227,636.8429493224248,115176.9404012831,1.4419972978595903,7388.543087139726,5145.666842576582,3821.9820460076444,3302.3216499681585,5457.387203475926,74660.36634740022,113507.0028288746,39973.252578789135,4,Prestige Auto Spa,El Car Wash,El Car Wash,0.009291011715635716,Tunnel Car Wash,Flex,www.prestigeautospa.com,2.2937981527973412,National Chain,Express,www.elcarwash.com,2.486129923447878,National Chain,Express,www.elcarwash.com,2,Target,0.6530978701860566,Walmart USA,1.2205323076694832,,0.0,9,2,1647,7757,5451,5962,6006,4508,primary,65.92254848798711,prestigeautospa_000140
prestigecarwash_000212,38.31443,-85.562454,Prestige Car Wash,prestigecarwash_000212,1,38.31443,-85.562454,Lat/Lng,-85.562454,38.31443,Prestige Car Wash,56694.89815522428,0.054122042090988295,0.05304278382897483,41.74619611595632,31440.17975834827,156685.57540852617,110870.77435696073,5972.813295247732,7138.754702073056,10523.527569515281,3590.2403611855116,776.2385163397994,331.8064768239856,43720.51737413928,1.903496641282183,2698.391572775203,1924.1958317513345,1688.6009934360627,1694.008134652162,2626.3848978899186,110870.77435696073,156685.57540852617,17067.084194309893,4,Prestige Express Car Wash,Unrivaled Car Wash,Sparkle Brite Car Wash,0.013020303428032549,Tunnel Car Wash,Express,https://prestigecarwashky.com,1.318160777825083,Tunnel Car Wash,Express,https://unrivaledcarwash.com,1.4560818390318193,Tunnel Car Wash,Flex,https://sparklebritecarwash.co,2,Target,1.227686563863766,Walmart USA,1.3471419209537892,,0.0,6,0,406,2746,2751,3625,3429,1965,secondary,81.83855249749995,prestigecarwash_000212
pridec_000401,40.5234534,-85.675986,Pride C,pridec_000401,1,40.5234534,-85.675986,Lat/Lng,-85.675986,40.5234534,Pride C,23668.891173786484,-0.004677017899553076,-0.017370201965523885,39.46428892413728,10948.429205145105,60376.82214437711,46505.72998744306,3946.33526478149,3902.1821235537063,2674.61037804652,1285.2534507368691,260.19047272228636,100.18862256431021,14648.86823556805,1.6132086518678408,579.1572392075323,403.6143800911959,194.2001123856753,77.98219221225008,96.80312457401305,46505.72998744306,60376.82214437711,5145.892016393598,2,MyWash Car Wash ,Top Dog Carwash,,0.035819889369178654,Tunnel Car Wash,Express,www.mywash.club,0.3818185820496827,Tunnel Car Wash,,,0.0,,,,1,Walmart USA,0.45904378553061254,,0.0,,0.0,1,0,55,374,289,353,294,156,unclassified,46.34368101332762,pridec_000401
pridec_000401,41.2762644,-85.8556124,Pride C,pridec_000401,3,41.2762644,-85.8556124,Lat/Lng,-85.8556124,41.2762644,Pride C,16266.433912556036,-0.0043935542872437765,0.017861539660756664,39.36326763298851,8176.313127398025,76902.44080757536,65348.419412501855,2648.038454282854,2430.5368889149395,2356.749028127815,874.8524852984701,204.43940228229621,44.6585440938361,10809.642730664345,1.6655569632562326,799.2737225065939,328.7243415489211,236.23036042234162,152.13761838251958,115.11766133783385,65348.419412501855,76902.44080757536,3845.916404817195,2,MyWash Car Wash,Tsunami Express Car Wash,,0.06142103261957652,Tunnel Car Wash,Express,www.mywash.club,2.5499268872815497,National Chain,Express,www.tsunamiexpress.com,0.0,,,,1,Walmart USA,0.3278861878570451,,0.0,,0.0,2,0,25,390,492,580,479,203,tertiary,62.23388280143157,pridec_000401
primocw_000691,34.051359,-118.000086,Primo Car Wash,primocw_000691,1,34.051359,-118.000086,Lat/Lng,-118.000086,34.051359,Primo Car Wash,206683.22729866416,-0.019394380480079437,0.008558715637233734,40.08689648569244,104123.29987215425,106478.82030622689,85781.29543128061,23046.881129325833,11469.041899436037,16807.398923414876,11163.0433822677,6390.546350111836,3381.0623949649744,121040.4672683411,2.31722437653282,5784.678221900365,4363.258208687184,3497.9963842388242,2502.219971846207,3306.8576359259896,85781.29543128061,106478.82030622689,29627.626836989075,10,Primo Car Wash,El Monte Auto Spa & Resort,Durfee Car Wash Lube And Oil,0.012898450400884217,Tunnel Car Wash,Express/⛽,www.primowash.com,1.1154420944963526,Tunnel Car Wash,Full-Serve/Ext./Detail/⛽/+,https://elmonteautospa.com,1.5341655947605035,Tunnel Car Wash,Full-Serve/Ext./Detail/Lube,,4,Target,1.8236992828457603,Target,1.8714358667056898,Walmart USA,2.5294972240688613,0,0,2399,8334,5307,5906,5418,3384,primary,71.13070750249624,primocw_000691
pristine_000034,28.1392348,-80.671077,Pristine Car Wash,pristine_000034,1,28.1392348,-80.671077,Lat/Lng,-80.671077,28.1392348,Pristine Car Wash,58598.84286154718,0.04118968404908998,-0.021419048341611912,45.179341914501876,30016.27196773635,99758.32909174275,80700.10623975801,8412.902085206806,10651.384034514049,9886.736654452936,2840.7326163390826,823.3504684382933,281.0490636575123,43645.7023844779,1.6947361384688406,3096.7588039828697,2190.937138808542,1449.2276443289447,944.6461012417858,1301.2485663392727,80700.10623975801,99758.32909174275,17393.181062674106,4,Pristine Car Wash,LUV Car Wash,Dirty Dog’s Car Wash,0.0034943747291143793,Tunnel Car Wash,Flex/detail,www.pristinecarwashmelbourne.c,0.40990671430022635,National Chain,Express,www.luvcarwash.com,2.2375711372397626,National Chain,Express,www.dirtydogscarwash.com,2,Walmart USA,1.149446308244458,Walmart USA,2.2237276986012,,0.0,3,0,0,38,26,23,12,4,unclassified,70.3627168620579,pristine_000034
purecw_000503,31.242285,-90.479582,Pure Car Wash,purecw_000503,1,31.242285,-90.479582,Lat/Lng,-90.479582,31.242285,Pure Car Wash,15368.477844478795,-0.04252222420909323,-0.006051757579253709,40.24024598451424,6371.926898335223,56117.788512414634,46902.78663720308,2859.536503974814,2727.3054085053736,1784.8277235758724,754.0768659217283,288.91654789610766,138.30749197443947,10406.395104878931,1.6578887696913727,420.0070434715599,215.5272510702489,74.4497868976323,23.045230400166474,53.786644767271355,46902.78663720308,56117.788512414634,3439.0589912831783,2,Pure Car Wash,Mr. Tom's Car Wash,,0.019294424697336148,Tunnel Car Wash,Express,www.pureexpresscarwash.com,1.6272343855900644,Tunnel Car Wash,,,0.0,,,,1,Walmart USA,1.5142419936352403,,0.0,,0.0,2,0,56,550,448,606,460,231,unclassified,45.95010897919161,purecw_000503
pvcarwash_000081,33.601569,-111.987911,PV Car Wash,pvcarwash_000081,1,33.601569,-111.987911,Lat/Lng,-111.987911,33.601569,PV Car Wash,100145.0591460201,0.00042016398042711887,0.011553084453764254,44.17348523694085,56224.68426494161,153445.30256442865,110542.41385487912,12072.430011755787,12765.589927005582,17424.768301325385,6106.793225682341,1852.2361891390756,983.5329622221179,78262.11577437026,1.9305713060931584,4353.302874721121,3427.165438160766,2731.0945491991006,2496.1308549433015,5119.385266360361,110542.41385487912,153445.30256442865,28545.00047826767,8,PV Carwash,Jacksons Car Wash,Elephant Car Wash,0.0180892708114158,Tunnel Car Wash,Full-service/ext./detail/[⛽ ,No website,0.5071994241587797,National Chain,Flex/detail/⛽ ,www.jacksons.com,0.9021076369064707,National Chain,Express/dog/self-service,wwwelephantcarwash.com,3,Target,0.12671381019618233,Walmart USA,0.6111501450695241,Walmart USA,2.5813406207359098,5,1,101,1239,1336,1382,1053,379,tertiary,79.24471648616561,pvcarwash_000081
quickandcleancw_000262,30.2630229,-85.9657222,Take 5 Car Wash,quickandcleancw_000262,1,30.2630229,-85.9657222,Lat/Lng,-85.9657222,30.2630229,Take 5 Car Wash,8074.99001448683,0.26283575762511524,0.15621819260817976,48.96104013183576,4406.946115089959,143750.1283853716,101614.84883095286,1146.2606651027454,1184.0363110897306,1960.7117109449755,618.6846948049206,111.50113833535579,20.258588949684054,7508.811315484287,1.899762540929266,460.00719354016474,338.37917821860174,259.13533637073124,257.94828358397353,387.3089850197721,101614.84883095286,143750.1283853716,2806.4085432897555,1,Take 5 Car Wash,Take 5 Car Wash,,0.03995378857545665,National Chain,Express,www.take5.com,0.03995378857545665,National Chain,Express,www.take5.com,0.0,,,,0,,0.0,,0.0,,0.0,2,0,581,4165,3716,3987,3058,1825,primary,84.40892123903231,quickandcleancw_000262
quickandcleancw_000262,30.4829336,-86.4165198,Take 5 Car Wash,quickandcleancw_000262,2,30.4829336,-86.4165198,Lat/Lng,-86.4165198,30.4829336,Take 5 Car Wash,19733.7766825688,0.022793411799803147,0.0030527791865602298,43.59603276705044,10552.953383798682,156024.28085960855,130885.82724613599,1528.26416035695,1881.7652497317758,3415.8731388939195,1672.464441253629,396.8980106054223,56.4861952526262,15600.927869965322,2.0640482087634817,976.8810720508918,777.4034828863805,673.0996756210807,633.5186334379832,1053.4735055795754,130885.82724613599,156024.28085960855,6030.148382396321,1,Take 5 Car Wash,,,0.0041374350627198155,National Chain,Express,www.take5.com,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,1,0,381,3254,2655,2954,2235,1026,primary,86.32896173342778,quickandcleancw_000262
quickandcleancw_000262,30.7098899,-86.1231318,Take 5 Car Wash,quickandcleancw_000262,4,30.7098899,-86.1231318,Lat/Lng,-86.1231318,30.7098899,Take 5 Car Wash,8572.640060237958,0.09085757224079102,-0.022331263174514247,41.57007877159403,3862.423221214034,83447.06096694338,66267.35861517949,1127.753236003453,1136.3024721567053,1361.410250044195,341.35450068325736,148.38883483665995,53.45006545283832,5743.992140905699,1.77346618477526,420.32155654695816,291.78407347016037,122.50684673828073,45.37528228550218,67.71144524775445,66267.35861517949,83447.06096694338,2111.097434066469,2,Take 5 Car Wash,Sud Stop Car Wash,,0.030476385215497778,National Chain,Express,www.take5.com,1.8407508813319235,National Chain,Express,www.sudstopcarwash.com,0.0,,,,1,Walmart USA,0.3906687658075441,,0.0,,0.0,1,0,538,3348,2626,2994,1990,883,primary,64.06755753911224,quickandcleancw_000262
quickandcleancw_000262,30.514795,-86.462985,Take 5 Car Wash,quickandcleancw_000262,5,30.514795,-86.462985,Lat/Lng,-86.462985,30.514795,Take 5 Car Wash,30469.724088822346,0.031578126621132234,0.0035301376214823886,42.49221416105041,15977.96324964866,137246.17937442687,113204.4388479074,3593.8455865266733,2891.4001154315774,6305.819592877291,1900.1165456046,461.2244501498644,149.71923878748203,23796.882932536828,1.9728455627092039,1389.1637958468636,1137.0475108206738,987.0429436770501,871.7097839945345,1340.7471017644275,113204.4388479074,137246.17937442687,8497.766338330577,1,Take 5 Car Wash,,,0.0148173721194654,National Chain,Express,www.take5.com,0.0,,,,0.0,,,,1,Walmart USA,0.23327180867261602,,0.0,,0.0,2,0,4,161,140,154,99,18,unclassified,81.61238214783258,quickandcleancw_000262
quickjetcw_000314,35.863275,-83.5279709,Quick Jet Car Wash,quickjetcw_000314,1,35.863275,-83.5279709,Lat/Lng,-83.5279709,35.863275,Quick Jet Car Wash,18576.911080427817,-0.0059446091800158495,0.03429336087654562,41.089136900243886,9606.952127576806,84076.89089514263,62579.40303579227,3146.944956937339,2746.70718419319,2689.580262770527,1356.248153206543,235.54728918499313,142.2783246897161,13848.192949542427,1.834218977443856,703.4775772095891,567.6845798142022,367.0065651817713,144.98324142838828,238.26748926972505,62579.40303579227,84076.89089514263,4404.724656679551,7,Quick Jet Car Wash,Suds Express Car Wash,Vol Magic Express Car Wash,0.019991155796339557,Tunnel Car Wash,Express,www.quickjetcarwash.com,1.146907010536252,Tunnel Car Wash,Express,www.sudsexpresscarwash.com,2.2669823753148157,Tunnel Car Wash,(Permanently closed),,1,Walmart USA,0.13156966429138242,,0.0,,0.0,3,0,743,6070,4919,5040,4649,2790,trunk,59.28127414524489,quickjetcw_000314
quickjetcw_000314,35.8800095,-83.5752622,Quick Jet Car Wash,quickjetcw_000314,3,35.8800095,-83.5752622,Lat/Lng,-83.5752622,35.8800095,Quick Jet Car Wash,13947.25966276077,-0.004593949094924484,0.037691606412545695,40.14302626626555,7063.881761659024,79076.41549058075,55069.523477415125,2839.036244203453,2182.2706251005875,1971.0623101588571,1123.3628707873868,147.8776900137309,48.789982369868085,10329.944529684726,1.7697474530405406,384.7750130993081,281.56969033018686,222.414386381628,119.97378419118468,227.43324099865276,55069.523477415125,79076.41549058075,2997.9234372116625,7,Quick Jet Car Wash,TruShine Car Wash ,Vol Magic Express Car Wash,0.0359778340053299,Tunnel Car Wash,Express,www.quickjetcarwash.com,0.33791416616328257,National Chain,Express,www.trushinecarwash.com,1.5211646646517567,Tunnel Car Wash,(Permanently closed),,3,Target,0.4272118896764163,Walmart USA,2.830118976260998,Walmart USA,2.8771150521202173,3,0,917,7295,5551,5811,5139,2907,trunk,54.2834780799848,quickjetcw_000314
racerclassiccw_000389,29.5148766,-98.5356014,All American Car Wash,racerclassiccw_000389,1,29.5148766,-98.5356014,Lat/Lng,-98.5356014,29.5148766,All American Car Wash,138038.1419304926,-0.04297689965844666,-0.05793514005809979,38.96628538476198,73100.88494788087,80696.02612325712,58540.24463743873,34372.065124439774,28008.28477614862,17442.500662597828,5467.96617858205,1406.493028015364,523.8519127555192,87542.41631292948,1.5082558360100287,5198.924855655059,3283.064469079487,2120.3821833869442,1390.470564807998,1802.6074768591207,58540.24463743873,80696.02612325712,23779.748247749172,11,All American Car Wash,Club Car Wash,Tommy's Express® Car Wash,0.01687872525198887,National Chain,Express ,www.allamericancarwash.biz,1.6029278629286292,National Chain,Express,www.clubcarwash.com,1.8924046294768369,National Chain,Express,www.tommys-express.com,3,Target,1.6888027487420676,Target,1.8442192838766867,Walmart USA,1.8718829493337064,0,3,465,3222,2149,2606,2359,1180,secondary,56.69436488639525,racerclassiccw_000389
racerclassiccw_000389,29.545261,-98.317042,All American Car Wash,racerclassiccw_000389,2,29.545261,-98.317042,Lat/Lng,-98.317042,29.545261,All American Car Wash,96462.12012851081,0.07274902817594199,0.06443068954637089,38.929062280449465,52267.33906425009,104210.06130979951,87480.6003999558,13349.034813086677,11697.177493818279,15144.161924214684,5592.963545387276,1528.6562342495454,615.1496482721996,67954.76515676866,1.9069362350790524,4819.685933702975,3218.6466794195585,2263.77690802743,2120.6038032392244,1550.3626641720039,87480.6003999558,104210.06130979951,22302.69400834883,4,All American Car Wash,Zips Car Wash,Watershed CarWash,0.012732749367129884,National Chain,Express,www.allamericancarwash.biz,0.8561562115445548,National Chain,Express,www.zipscarwash.com,0.9607975108098671,National Chain,Express,www.watershedcarwash.com,3,Walmart USA,0.567109155488275,Walmart USA,1.1800173252345887,Target,1.704757086929582,2,0,460,3006,2272,2479,2388,1212,secondary,76.01350015990836,racerclassiccw_000389
racerclassiccw_000389,29.5428615,-98.3675032,All American Car Wash,racerclassiccw_000389,3,29.5428615,-98.3675032,Lat/Lng,-98.3675032,29.5428615,All American Car Wash,117644.33844223851,0.04422376701043476,0.026920885618865666,39.528149208369626,60765.93698143866,91941.05516693354,77331.29834859999,16970.47483589896,15304.365340793622,17927.41145682952,6578.842321494827,1722.2170740144793,718.5837081980426,81377.50205598527,1.837802529857068,5573.802281422075,3355.7674147407524,2054.7363708377816,1742.2886625753017,1413.7893675158266,77331.29834859999,91941.05516693354,27328.720610711607,8,All American Car Wash ,Club Car Wash ,Watershed Car Wash,0.03178882180083501,National Chain,Express,www.allamericancarwash.biz,0.5354771783311988,National Chain,Express,www.clubcarwash.com,2.0819246486071012,National Chain,Express,www.watershedcarwash.com,4,Walmart USA,2.1001354346864813,Walmart USA,2.4699257268695005,Walmart USA,2.4854818957162625,1,0,1352,5865,4002,4743,4607,3033,secondary,70.6084818144544,racerclassiccw_000389
racerclassiccw_000389,32.2289117,-101.4722703,All American Car Wash,racerclassiccw_000389,4,32.2289117,-101.4722703,Lat/Lng,-101.4722703,32.2289117,All American Car Wash,23503.24587770994,-0.07485740943330786,0.014710378357133756,39.28851398783339,9978.888775668689,99367.53810014133,78444.72993890641,3091.2985873161815,2935.4563588416204,2991.1979285944253,1062.0590593878878,395.16964989400003,0.23957759141921997,13685.90588172723,1.7272047436897375,898.8690163921565,602.7648808019003,481.91213473584503,271.67335864983033,411.8384043328697,78444.72993890641,99367.53810014133,4832.432476837072,3,All American Car Wash,Texpress Car Wash,Mighty Wash,0.06111251294305911,National Chain,Express,www.allamericancarwash.biz,0.9380502568937392,Tunnel Car Wash,Express,,1.0953808040083723,National Chain,Express,www.mymightywash.com,1,Walmart USA,0.36937318800535135,,0.0,,0.0,0,0,123,811,754,833,858,492,tertiary,66.11882365230821,racerclassiccw_000389
racerclassiccw_000389,29.6482086,-98.427436,All American Car Wash,racerclassiccw_000389,5,29.6482086,-98.427436,Lat/Lng,-98.427436,29.6482086,All American Car Wash,67986.2404050564,0.08363604914653897,0.05415995890300852,37.65234666651568,38514.95226519648,158482.70422170425,125898.7201630502,8596.409863875946,6740.807000293629,11007.62365608383,3593.649607658619,1581.7129952274263,502.52766161202453,48376.493424406974,2.019648377111079,2908.6749377795495,2170.5522069400176,2175.071139487438,2237.996963071637,3061.6033125405665,125898.7201630502,158482.70422170425,15356.518761058804,5,All American Car Wash,Tommy's Express Car Wash,GO Car Wash,0.06411644486865625,National Chain,Express,www.allamericancarwash.biz,1.4383368559137513,National Chain,Express,www.tommys-express.com,1.7657566435610883,National Chain,Express,www.gocarwash.com,1,Target,1.1156422655708782,,0.0,,0.0,1,0,502,3766,2503,2666,2639,1225,secondary,87.1373788067435,racerclassiccw_000389
racerclassiccw_000389,29.77682,-98.727037,All American Car Wash,racerclassiccw_000389,7,29.77682,-98.727037,Lat/Lng,-98.727037,29.77682,All American Car Wash,24381.76967322256,0.20594364413307362,0.07936618369754851,41.82970892788567,11915.743380721658,149212.4859403155,113329.92864452215,3088.9237151014386,2427.0253736621235,4298.5032822233625,1423.947070626833,402.03342139034066,121.92322784336284,17513.622974767524,1.909870918541861,775.3754067645641,831.0713782809325,748.1237372828182,523.1144138438976,1188.531420601299,113329.92864452215,149212.4859403155,6081.132127279125,2,All American Car Wash,Club Car Wash,,0.010212362107686229,National Chain,Express,www.allamericancarwash.biz,0.5407895255157735,National Chain,Express,www.clubcarwash.com,0.0,,,,1,Walmart USA,0.20141690052298364,,0.0,,0.0,0,0,5,156,158,136,115,49,tertiary_link,77.38253557151033,racerclassiccw_000389
racerclassiccw_000389,29.574618,-98.567435,All American Car Wash,racerclassiccw_000389,8,29.574618,-98.567435,Lat/Lng,-98.567435,29.574618,All American Car Wash,85729.45167386392,0.023158798260160242,-0.017583324085461403,39.77158910370666,49036.411500489805,130694.47706047296,94630.47530133708,18662.471349913394,16647.54968852084,15012.022812518058,4064.5680202890653,1249.827277485514,364.21604986162856,65685.68873367435,1.6993646654793442,4108.587859803345,3236.72117693373,2523.7604852851946,1943.8046594508924,3706.7119367197156,94630.47530133708,130694.47706047296,20041.90886773658,9,All American Car Wash,GO Car Wash,GO Car Wash,0.007287517727473719,National Chain,Express,www.allamericancarwash.biz,1.3945736833356615,National Chain,Express,www.gocarwash.com,1.734971283959592,National Chain,Express,www.gocarwash.com,3,Walmart USA,0.09833516109559244,Walmart USA,1.8558134495774463,Target,2.8059698546179215,3,1,338,3215,2681,3096,2746,1445,secondary,75.22575830298226,racerclassiccw_000389
racerclassiccw_000389,29.6162682,-98.6043191,All American Car Wash,racerclassiccw_000389,9,29.6162682,-98.6043191,Lat/Lng,-98.6043191,29.6162682,All American Car Wash,40581.66433669033,0.1139322514681014,0.10346666140488021,34.437955599183105,23937.84814460203,140565.14443585082,105314.6292386877,10196.936348583899,8743.209682748187,6341.284133401117,1506.045686226571,529.5396948718699,55.87140442454256,28341.430809840327,1.5595775033737052,2025.1426402578363,1434.741983811953,1339.7816064886283,1134.4463544241153,2006.1990860103397,105314.6292386877,140565.14443585082,7976.1035899403505,2,All American Car Wash,Club Car Wash,,0.032205027506566425,National Chain,Flex/detail,www.allamericancarwash.biz,2.342127718080922,National Chain,Express,www.clubcarwash.com,0.0,,,,1,Target,0.8353101529075742,,0.0,,0.0,1,5,1000,4188,4517,5255,5225,3722,secondary,81.69876865724947,racerclassiccw_000389
racerclassiccw_000389,34.622753,-98.465576,All American Car Wash,racerclassiccw_000389,10,34.622753,-98.465576,Lat/Lng,-98.465576,34.622753,All American Car Wash,46294.90323608392,-0.023787920834549975,-0.0030966459248821295,38.4960086749407,22834.511058283504,75411.53590594284,57838.552371482554,9583.90205715163,8254.153981626645,6507.995204728795,1936.5574762588658,577.0415237551206,133.2983470784966,30054.474650273798,1.5617015042152826,1378.8068284043693,861.3511902185273,572.8997403039539,320.507751843601,491.5778296412318,57838.552371482554,75411.53590594284,9673.671572152147,5,All American Car Wash,Watershed Car Wash,OKIE Express Auto Wash,0.011880436303772444,National Chain,Express,www.allamericancarwash.biz,0.4556102007269173,National Chain,Express,www.watershedcarwash.com,1.5930764697322166,National Chain,Express,www.okieautowash.com,4,Walmart USA,0.762291131438182,Target,1.7756971127364964,Walmart USA,2.3708130166021393,2,0,320,2250,2747,2898,2971,1637,tertiary,57.627416765279854,racerclassiccw_000389
