weather_total_precipitation_mm,weather_rainy_days,weather_total_snowfall_cm,weather_days_below_freezing,weather_total_sunshine_hours,weather_days_pleasant_temp,weather_avg_daily_max_windspeed_ms,nearest_gas_station_distance_miles,nearest_gas_station_rating,nearest_gas_station_rating_count,competitors_count_4miles,competitor_1_google_rating,competitor_1_distance_miles,competitor_1_rating_count,distance_nearest_costco(5 mile),distance_nearest_walmart(5 mile),distance_nearest_target (5 mile),other_grocery_count_1mile,count_food_joints_0_5miles (0.5 mile),current_count,client_id,street,city,zip,site_client_id,location_id,_match_type,age_on_30_sep_25,region,state,region_enc,state_enc,costco_enc,tunnel_count,carwash_type_encoded,primary_carwash_type,official_website
410.3,36.0,0.0,2.0,3884.746206,136.0,12.46803279,0.21,4.5,2,10.0,4.0,0.21,1.0,1.99,2.23,0.31,3.0,17.0,135293.74,Foothills Car Wash,5010 E Ray Rd,Phoenix,85044,515,1,chain+street+zip,2.0,West,AZ,4,2,1.99,1,1,Express Tunnel,http://www.foothills-car-wash.com/
1278.0,140.0,126.35,146.0,2812.526017,124.0,19.47923497,0.17,3.8,62,2.0,4.5,1.87,148.0,,1.25,,2.0,10.0,148861.0,Classic Auto Wash,289 N Comrie Ave,Johnstown,12095,306,1,chain+street+zip,3.0,Northeast,NY,1,28,99.0,1,1,Express Tunnel,https://www.classicautowashap.net/
845.9,120.0,87.92,123.0,2902.673183,126.0,19.20300546,0.21,3.5,42,8.0,4.3,0.42,149.0,0.75,0.2,0.92,5.0,15.0,69060.55,Canton Auto Wash,45425 Michigan Ave,Canton,48188,263,1,chain+street+zip,2.0,Midwest,MI,0,17,0.75,0,1,Express Tunnel,https://canton-autowash.com/
1376.2,125.0,12.74,52.0,3230.869325,158.0,17.22185792,0.95,3.0,4,11.0,4.4,1.27,1867.0,4.17,0.73,1.09,1.0,1.0,67503.0,Mach 1 Express Wash,1624 Old Monrovia Rd NW,Huntsville,35806,863,9,chain+street+zip,3.0,South,AL,2,0,4.17,0,2,Flex,https://mach1carwash.com/
474.2,48.0,0.21,1.0,3701.827256,215.0,13.4226776,0.11,2.1,7,7.0,3.7,0.12,3.0,0.99,0.98,1.26,6.0,12.0,40652.6,Evergreen Car Wash,3303 San Felipe Rd,San Jose,95135,471,1,chain+street+zip,5.0,West,CA,4,3,0.99,0,1,Express Tunnel,https://evergreencarwash.com/
1561.8,146.0,14.98,54.0,3154.395928,138.0,16.86803279,0.13,4.4,23,2.0,4.9,3.86,10.0,,3.29,3.95,1.0,6.0,60168.0,Champion CW,1432 Robinson Rd,Old Hickory,37138,289,1,chain+street+zip,7.0,South,TN,2,36,99.0,0,3,Hand Wash / Detail,https://www.championcarwashanddetailshop.com/
1210.3,143.0,12.32,57.0,3340.780244,158.0,16.14508197,0.14,3.2,48,11.0,4.4,0.59,32.0,,2.47,0.68,6.0,10.0,204046.33,TruShine,116 Allensville Rd,Sevierville,37876,1462,6,chain+street+zip,3.0,South,TN,2,36,99.0,1,1,Express Tunnel,https://www.trushinecarwash.com/
1333.6,128.0,49.28,75.0,3083.90295,135.0,16.35491803,0.53,5.0,2,7.0,4.2,0.21,229.0,0.59,1.34,1.2,2.0,7.0,194080.27,Prestige Car Wash,10004 Brownsboro Rd,Louisville,40241,1114,1,chain+street+zip,5.0,South,KY,2,13,0.59,1,3,Full Service,https://www.prestigewash.com/
1359.8,180.0,0.0,0.0,3665.242806,155.0,16.47622951,0.11,3.9,69,13.0,4.6,0.33,1513.0,4.9,1.72,1.11,2.0,9.0,131269.52,Soapy Shark,2200 Okeechobee Blvd,West Palm Beach,33409,1266,1,chain+street+zip,2.0,South,FL,2,7,4.9,1,1,Express Tunnel,https://soapyshark.com/
1163.2,165.0,0.0,0.0,3710.375617,167.0,18.08060109,0.58,4.1,110,10.0,4.7,0.25,735.0,4.79,2.62,0.44,,7.0,151569.6,Monsters Express LLC,2160 NW Federal Hwy,Stuart,34994,1035,1,chain+street+zip,5.0,South,FL,2,7,4.79,1,1,Express Tunnel,https://www.monsterexpresscarwash.com/
1179.2,89.0,24.01,32.0,3407.891297,150.0,22.6989071,0.51,4.3,50,5.0,4.3,0.68,128.0,,1.3,,,0.0,38843.86,Fine N Shine,1304 TX-121,Bonham,75418,498,1,chain+street+zip,5.0,South,TX,2,37,99.0,0,3,Hand Wash / Detail,https://www.fineshineproducts.com/collections/finest-kits-and-bundles
468.2,89.0,74.62,124.0,3659.856753,113.0,14.37459016,0.09,3.5,109,11.0,3.7,1.14,58.0,4.43,2.25,1.79,,0.0,143412.97,Jimmy Suds Car Wash,935 S Kipling Pkwy,Lakewood,80226,648,1,chain+street+zip,5.0,West,CO,4,4,4.43,1,1,Express Tunnel,http://jimmysuds.mywashaccount.com/
1507.8,174.0,0.0,0.0,3648.025172,159.0,13.12677596,0.32,3.8,116,12.0,4.6,0.9,3559.0,4.64,0.32,3.16,5.0,5.0,27215.36,Car Wash Cafe,3050 N University Dr,Sunrise,33322,266,1,chain+street+zip,3.0,South,FL,2,7,4.64,0,1,Express Tunnel,https://clubcarwash.com/
267.9,67.0,20.65,68.0,3312.256708,109.0,16.64972678,0.32,4.1,294,6.0,,0.22,,,0.22,,4.0,12.0,188690.0,Sun Splash,914 N Stratford Rd,Moses Lake,98837,1363,1,chain+street+zip,5.0,West,WA,4,42,99.0,1,1,Express Tunnel,https://www.sunsplashcarwash.com/
488.2,51.0,0.0,0.0,3527.392092,212.0,17.73961749,0.45,3.7,93,10.0,5.0,0.79,1.0,4.23,1.38,1.9,2.0,12.0,24113.25,Grand Prix Car Wash,3080 San Pablo Dam Rd,San Pablo,94803,580,1,chain+street+zip,15.0,West,CA,4,3,4.23,0,2,Self-Serve,http://www.grandprixcarwashandautocare.com/new-page-2
1228.3,125.0,18.76,32.0,2969.487136,124.0,16.71065574,0.6,3.8,205,10.0,,1.01,,,1.29,2.08,2.0,5.0,24852.1,Arco Wash,4433 Lancaster Dr NE,Salem,97305,35,1,chain+street+zip,4.0,West,OR,4,31,99.0,0,3,Hand Wash / Detail,https://thearcocarwash.com/
994.3,112.0,31.64,88.0,2978.327381,134.0,17.87103825,0.25,4.0,9,12.0,,1.05,,,,2.26,7.0,4.0,95234.72,Wash Industries,6025 Lancaster Ave,Philadelphia,19151,1532,2,chain+street+zip,7.0,Northeast,PA,1,32,99.0,0,1,Express Tunnel,https://www.washindustriesglobal.com/
1055.6,137.0,0.0,0.0,3619.062739,163.0,14.38142077,0.14,4.0,48,9.0,4.5,0.17,212.0,4.35,2.79,3.28,,2.0,131420.18,Radiant Express Car Wash,4230 Land O' Lakes Blvd,Land O' Lakes,34639,1134,4,chain+street+zip,3.0,South,FL,2,7,4.35,1,1,Express Tunnel,https://www.radiantexpresscarwash.com/contact-us/
874.4,114.0,87.36,95.0,3067.360228,118.0,20.43387978,0.16,2.3,34,4.0,5.0,1.92,30.0,,3.47,,,2.0,49131.44,Wash Up,6259 Melton Rd,Portage,46368,1582,2,chain+street+zip,4.0,Midwest,IN,0,11,99.0,0,1,Express Tunnel,https://www.uwashup.com/
1237.9,117.0,40.81,79.0,3057.610064,135.0,20.18196721,0.11,5.0,1,8.0,4.0,0.8,545.0,,4.27,3.69,4.0,3.0,40965.57,Seaford Car Wash,3470 Merrick Rd,Seaford,11783,1224,1,chain+street+zip,4.0,Northeast,NY,1,28,99.0,0,3,Hand Wash / Detail,https://carwashfind.com/directory/new-york/seaford/seaford-car-wash-detail-center/
1324.1,171.0,0.0,0.0,3677.300844,154.0,15.68087432,1.0,2.0,48,9.0,2.8,1.0,69.0,2.84,2.39,4.29,1.0,1.0,36837.0,Boca Best Car Wash,6603 Jog Rd,Boca Raton,33496,226,1,chain+street+zip,6.0,South,FL,2,7,2.84,0,3,Full Service,https://www.bocacarwash.net/
1250.9,95.0,15.96,27.0,3433.714569,133.0,15.94699454,0.25,4.4,268,10.0,4.7,0.89,461.0,2.01,0.54,2.6,5.0,13.0,75607.0,Mint Carwash,3751 Frankford Rd,Dallas,75287,1018,1,chain+street+zip,6.0,South,TX,2,37,2.01,0,2,Flex,https://www.mintecocarwash.com/
209.8,31.0,4.76,22.0,3826.655031,144.0,28.0215847,0.12,4.0,55,1.0,3.7,1.51,12.0,,0.08,,1.0,6.0,56492.8,Carisma Car Wash,2407 W Dickinson Blvd,Fort Stockton,79735,270,1,chain+street+zip,5.0,South,TX,2,37,99.0,0,1,Express Tunnel,https://www.carismawash.com/
1166.9,96.0,1.4,12.0,3317.246006,142.0,18.86530055,0.12,3.9,79,8.0,2.4,1.73,13.0,0.12,1.73,1.87,1.0,7.0,337083.21,Suds Deluxe,18810 IH 35,Kyle,78640,1353,4,chain+street+zip,3.0,South,TX,2,37,0.12,2,1,Express Tunnel,https://www.sudsdeluxe.com/
468.2,89.0,74.62,124.0,3659.856753,113.0,14.37459016,0.24,3.8,66,11.0,2.6,0.34,20.0,3.7,2.11,1.1,1.0,2.0,42161.46,Autowash Express,1398 S Wadsworth Blvd,Lakewood,80232,47,1,chain+street+zip,4.0,West,CO,4,4,3.7,0,2,Self-Serve,https://www.azautowashexpress.com/
1364.7,151.0,8.54,9.0,3371.213414,136.0,15.52759563,0.42,3.6,5,11.0,4.0,0.27,132.0,0.9,0.5,1.0,3.0,8.0,129084.17,Suds Deluxe,12119 Murphy Rd,Stafford,77477,1359,8,chain+street+zip,2.0,South,TX,2,37,0.9,1,1,Express Tunnel,https://www.sudsdeluxe.com/
306.8,34.0,0.0,2.0,3774.989883,182.0,14.76065574,0.04,4.2,64,11.0,3.9,0.26,82.0,,,2.45,1.0,3.0,58599.0,Magic Brush,27503 McCall Blvd,Menifee,92585,866,2,chain+street+zip,2.0,West,CA,4,3,99.0,0,3,Hand Wash / Detail,https://magicbrushofficial.com/
1465.0,124.0,19.25,45.0,3254.219228,152.0,18.21775956,0.06,4.3,22,11.0,3.9,0.4,40.0,,1.98,2.3,,4.0,126071.0,Century Car Wash,1101 Church Rd W,Southaven,38671,282,2,chain+street+zip,5.0,South,MS,2,19,99.0,1,1,Express Tunnel,https://centurycarwash.mywashaccount.com/
1323.8,144.0,0.0,0.0,3591.369861,168.0,15.78715847,0.65,3.2,56,10.0,4.9,0.24,1559.0,,2.47,,1.0,4.0,130917.3,Express Wash,1095 Amber Pointe Blvd,Kissimmee,34744,482,3,chain+street+zip,2.0,South,FL,2,7,99.0,1,1,Express Tunnel,https://expresswashcarwash.com/
1511.6,170.0,0.0,0.0,3668.140286,158.0,13.03852459,0.15,4.0,51,14.0,5.0,1.25,1.0,2.82,2.3,3.83,4.0,4.0,174444.98,Moyka 441,1955 S State Rd 7,Davie,33317,1040,1,chain+street+zip,6.0,South,FL,2,7,2.82,1,1,Express Tunnel,https://m-carwash.com/
1120.3,133.0,0.0,0.0,3673.015528,168.0,15.70737705,0.4,3.6,15,10.0,,0.39,,,0.08,,1.0,8.0,105184.88,Imperial Car Wash,8795 Little Rd,New Port Richey,34654,634,1,chain+street+zip,2.0,South,FL,2,7,99.0,0,1,Express Tunnel,https://www.imperialcarwash.biz/contact-us/
1079.3,124.0,79.87,117.0,2970.842853,122.0,18.27404372,0.02,3.8,102,7.0,3.9,1.53,163.0,,4.3,1.9,1.0,2.0,38458.47,Haffners,2221 Main St,Tewksbury,1876,593,5,chain+street+zip,8.0,Northeast,MA,1,15,99.0,0,1,Express Tunnel,https://www.haffners.com/car-washes
943.2,118.0,42.49,78.0,3256.948419,150.0,16.05928962,0.59,3.9,34,9.0,3.8,0.7,99.0,,1.19,1.0,9.0,1.0,16019.24,TLC Car Wash,2925 Williamson Rd,Roanoke,24012,1445,1,chain+street+zip,6.0,South,VA,2,39,99.0,0,1,Express Tunnel,https://www.tlccarwashes.com/home
1217.9,139.0,9.38,44.0,3336.585569,166.0,16.61256831,0.82,3.5,78,7.0,4.9,0.74,32.0,,0.89,1.43,3.0,0.0,72669.57,Mr Clean Car Wash,3950 Shallowford Rd,Marietta,30062,1049,9,chain+street+zip,2.0,South,GA,2,8,99.0,0,1,Express Tunnel,https://www.mrcleancarwash.com/
1237.5,93.0,2.38,25.0,3386.891458,153.0,17.1579235,1.29,4.2,123,5.0,5.0,1.27,11.0,,1.11,1.75,,2.0,61062.0,Precision Express Car Wash,2106 S Main St,Lindale,75771,1112,1,chain+street+zip,8.0,South,TX,2,37,99.0,0,1,Express Tunnel,https://precisionexpresscarwash.com/
246.7,30.0,3.71,0.0,3941.265747,158.0,19.9920765,0.09,4.0,101,3.0,4.1,0.52,337.0,,0.7,,2.0,8.0,69446.71,Village Car Wash,1050 W Beta St,Green Valley,85614,1508,1,chain+street+zip,16.0,West,AZ,4,2,99.0,0,2,Self-Serve,https://www.village-car-wash.com/
582.7,73.0,182.07,79.0,3576.608194,92.0,13.64289617,0.02,4.0,139,11.0,4.6,0.39,1217.0,1.66,3.78,3.7,2.0,16.0,22517.41,Slim Olson Car Wash,2301 S Main St,Bountiful,84010,1241,1,chain+street+zip,6.0,West,UT,4,38,1.66,0,1,Express Tunnel,
650.5,83.0,1.12,8.0,3459.304347,111.0,22.45191257,0.21,3.5,12,10.0,3.9,0.09,215.0,,1.73,,1.0,2.0,48130.91,Lightning Fast,2045 W Oaklawn Rd,Pleasanton,78064,681,1,chain+street+zip,8.0,South,TX,2,37,99.0,0,1,Express Tunnel,https://lightningfastcarwash.com/
846.6,76.0,13.51,27.0,3554.519589,142.0,20.79371585,0.26,4.4,135,9.0,4.9,0.55,639.0,,3.07,,3.0,8.0,57797.0,Zips Express Car Wash,3601 E US Hwy 377,Granbury,76049,1646,17,chain+street+zip,2.0,South,TX,2,37,99.0,0,1,Express Tunnel,https://zipscarwash.com/
1150.5,110.0,50.4,104.0,2981.228631,131.0,19.61666667,0.59,4.5,14,10.0,,0.23,,,1.83,0.5,1.0,0.0,79508.72,Ocean State Car Wash,2313 Post Rd,Warwick,2886,1083,1,chain+street+zip,5.0,Northeast,RI,1,33,99.0,0,1,Touchless,https://carwashfind.com/directory/rhode-island/warwick/ocean-state-car-wash/
1446.3,120.0,21.91,44.0,3227.125069,150.0,17.41912568,0.49,1.0,1,11.0,2.9,0.36,10.0,,0.74,0.85,4.0,4.0,117684.19,Century Car Wash,1690 Goodman Rd,Horn Lake,38637,284,4,chain+street+zip,4.0,South,MS,2,19,99.0,0,1,Express Tunnel,https://centurycarwash.mywashaccount.com/
1367.4,151.0,5.67,12.0,3353.226322,138.0,14.79508197,0.14,4.1,68,13.0,3.9,0.67,91.0,,2.99,,4.0,3.0,172879.13,Cadillac Express Carwash,235 E Little York Rd,Houston,77076,258,3,chain+street+zip,4.0,South,TX,2,37,99.0,1,1,Express Tunnel,https://www.cadillacexpresscarwash.com/
1145.2,128.0,8.33,45.0,3332.4629,171.0,16.35382514,0.26,3.6,26,13.0,1.0,0.9,1.0,,2.16,1.84,4.0,15.0,119683.23,Blue Penguin Car Wash,5897 Fairburn Rd,Douglasville,30134,97,1,chain+street+zip,3.0,South,GA,2,8,99.0,0,1,Express Tunnel,http://bluepenguincarwash.mywashaccount.com/
1098.1,116.0,8.89,47.0,3250.289836,158.0,17.66092896,0.33,5.0,1,13.0,4.6,0.11,489.0,,0.8,0.48,1.0,19.0,85983.88,Zips Express Car Wash,508 N Berkeley Blvd,Goldsboro,27534,1655,4,chain+street+zip,3.0,South,NC,2,21,99.0,0,1,Express Tunnel,https://zipscarwash.com/
1042.4,129.0,0.0,0.0,3652.161169,162.0,17.44016393,0.59,3.9,109,3.0,4.5,0.08,210.0,,1.89,,1.0,6.0,188674.4,Radiant Express Car Wash,6576 US Hwy 41,Apollo Beach,33572,1139,6,chain+street+zip,2.0,South,FL,2,7,99.0,1,1,Express Tunnel,https://www.radiantexpresscarwash.com/contact-us/
482.1,54.0,0.7,4.0,3621.541978,94.0,20.80546448,0.41,4.4,101,12.0,4.9,0.43,818.0,,0.11,3.63,1.0,13.0,66424.99,Monkey Shine,2518 Bob Bullock Loop,Laredo,78045,1029,1,chain+street+zip,9.0,South,TX,2,37,99.0,0,2,Flex,https://monkeyshinecarwash.com/
989.8,117.0,3.99,26.0,3396.958664,182.0,15.12814208,0.04,4.3,12,3.0,4.9,0.18,2222.0,,0.24,,2.0,15.0,197919.48,Big Peach Car Wash,126 N Lee St,Forsyth,31029,61,1,chain+street+zip,4.0,South,GA,2,8,99.0,1,1,Express Tunnel,https://www.bigpeachusa.com/
1138.7,137.0,0.0,0.0,3622.334228,159.0,15.01912568,0.76,3.0,5,12.0,4.0,1.54,102.0,2.79,0.87,1.09,1.0,9.0,156139.65,Jules Car Wash,10060 US-301,Riverview,33569,656,1,chain+street+zip,9.0,South,FL,2,7,2.79,1,1,Express Tunnel,https://julescarwash.com/
428.4,37.0,0.0,0.0,3753.80355,227.0,15.3510929,0.05,3.4,13,11.0,3.0,0.28,6.0,2.4,2.31,0.26,2.0,20.0,39216.67,Norco AUTO Spa,996 Mountain Ave,Norco,92860,1078,1,chain+street+zip,4.0,West,CA,4,3,2.4,0,2,Flex,https://www.norcochevronandautospa.com/
823.7,115.0,105.14,139.0,3019.719422,119.0,20.43005464,0.32,4.8,9,8.0,2.7,1.13,3.0,,1.11,,1.0,5.0,126687.85,Waterworks Express Car Wash,1557 Marinette Ave,Marinette,54143,1599,1,chain+street+zip,4.0,Midwest,WI,0,43,99.0,1,3,Full Service,https://waterworkscarwashes.com/services/index.html
1521.9,94.0,9.24,27.0,3436.538878,138.0,16.12295082,0.62,4.2,87,11.0,4.9,1.06,1762.0,4.25,1.92,3.19,2.0,13.0,194240.15,Carmel Car Wash,9115 Garland Rd,Dallas,75218,271,4,chain+street+zip,8.0,South,TX,2,37,4.25,1,3,Full Service,https://carmelcarwash.com/
1058.9,137.0,0.0,0.0,3621.671386,162.0,14.63196721,0.35,4.0,412,11.0,4.8,0.81,683.0,,0.33,4.07,1.0,19.0,101821.92,Radiant Express Car Wash,7104 Mariner Blvd,Spring Hill,34609,1137,5,chain+street+zip,3.0,South,FL,2,7,99.0,0,1,Express Tunnel,https://www.radiantexpresscarwash.com/contact-us/
1121.1,143.0,56.91,109.0,2828.056983,132.0,17.73087432,0.09,4.3,112,10.0,3.4,0.58,114.0,,1.84,3.35,4.0,4.0,190208.88,Wash Rite,151 Cadiz Rd,Wintersville,43953,1555,6,chain+street+zip,2.0,Midwest,OH,0,29,99.0,1,1,Express Tunnel,https://www.wash-riteunlimited.com/car-wash-services/
1141.9,113.0,36.89,67.0,3068.677489,144.0,23.52923497,0.09,5.0,1,1.0,4.2,0.75,236.0,,,1.55,6.0,10.0,175345.76,Atlantic City Car Wash,44 N Albany Ave,Atlantic City,8401,36,1,chain+street+zip,3.0,Northeast,NJ,1,25,99.0,1,1,Express Tunnel,http://atlanticcity.mywashaccount.com/
1023.4,113.0,34.79,94.0,3013.762967,130.0,19.63415301,0.68,2.8,17,4.0,4.0,2.51,570.0,,,1.77,,0.0,57816.83,Wash Industries,1309 West Chester Pike,West Chester,19382,1534,1,chain+street+zip,8.0,Northeast,PA,1,32,99.0,0,1,Express Tunnel,https://www.washindustriesglobal.com/
1172.2,88.0,5.18,20.0,3412.781869,148.0,21.47568306,0.21,4.2,144,9.0,4.0,0.21,2.0,,0.11,,1.0,20.0,109949.46,Snap Clean,110 N Elm Street,Ennis,75119,1247,1,chain+street+zip,8.0,South,TX,2,37,99.0,0,1,Express Tunnel,https://snapcleancarwash.com/
533.1,50.0,0.0,2.0,3586.946442,173.0,14.52404372,0.07,3.3,18,8.0,4.3,1.05,519.0,3.57,2.79,2.48,,3.0,144267.36,Lathrop Arco Car Wash,2050 Crestwood Ave,Manteca,95336,673,1,chain+street+zip,5.0,West,CA,4,3,3.57,1,1,In-Bay Automatic,https://www.gasbuddy.com/station/1879
1625.1,154.0,7.84,11.0,3388.153914,147.0,15.64153005,0.39,3.4,93,12.0,4.9,0.38,920.0,,0.26,2.4,1.0,9.0,50212.0,Superior Almeda Car Wash,10126 Almeda Genoa Rd,Houston,77075,1383,1,chain+street+zip,12.0,South,TX,2,37,99.0,0,3,Full Service,https://www.allbiz.com/business/superior-almeda-car-wash-713-943-3434
1531.6,147.0,14.77,59.0,3121.014461,139.0,16.37322404,0.1,3.3,110,13.0,4.5,0.08,316.0,2.54,1.2,1.74,,3.0,64384.72,Champion CW,1159 W Main St,Hendersonville,37075,290,2,chain+street+zip,7.0,South,TN,2,36,2.54,0,3,Hand Wash / Detail,https://www.championcarwashanddetailshop.com/
1020.0,114.0,5.95,44.0,3321.993122,168.0,18.42185792,0.13,4.4,13,14.0,4.8,0.1,508.0,,1.72,0.24,4.0,7.0,60011.47,Colonial Car Wash,6050 Wade Hampton Blvd,Taylors,29687,374,4,chain+street+zip,2.0,South,SC,2,34,99.0,0,2,Flex,https://colonialcw.com/wash-services/car-washing/
1558.6,141.0,15.19,55.0,3163.398586,134.0,16.13306011,0.06,3.9,213,11.0,5.0,0.67,95.0,,1.66,4.24,,5.0,58237.76,Champion CW,3855 Dickerson Pike,Nashville,37207,293,10,chain+street+zip,4.0,South,TN,2,36,99.0,0,3,Hand Wash / Detail,https://www.championcarwashanddetailshop.com/
1111.3,137.0,9.73,44.0,3326.649833,169.0,15.98114754,0.23,2.8,28,9.0,4.2,0.11,942.0,,3.32,3.66,3.0,11.0,88145.63,Mr Clean Car Wash,2904 Holcomb Bridge Rd,Alpharetta,30022,1058,16,chain+street+zip,2.0,South,GA,2,8,99.0,0,1,Express Tunnel,https://www.mrcleancarwash.com/
1221.2,128.0,3.99,12.0,3357.099731,132.0,15.70765027,0.05,4.7,61,15.0,4.6,0.09,557.0,,0.45,2.91,1.0,9.0,131208.91,Mint Express Carwash,8640 Barker Cypress Rd,Houston,77095,1019,1,chain+street+zip,5.0,South,TX,2,37,99.0,1,1,Express Tunnel,https://www.mintexpresscarwash.com/
424.4,40.0,0.0,0.0,3592.213939,270.0,11.23606557,0.22,3.7,177,11.0,5.0,0.63,54.0,1.72,2.47,0.79,4.0,17.0,105865.89,Brookhurst Express Car Wash,14571 Brookhurst St,Westminster,92683,233,1,chain+street+zip,4.0,West,CA,4,3,1.72,0,1,Express Tunnel,https://www.xpresscarwash.com/
1250.6,144.0,0.0,0.0,3620.302036,170.0,15.06666667,0.12,3.9,312,8.0,,0.65,,,0.37,,5.0,11.0,163115.19,Radiant Express Car Wash,925 Cypress Pkwy,Kissimmee,34759,1131,3,chain+street+zip,4.0,South,FL,2,7,99.0,1,1,Express Tunnel,https://www.radiantexpresscarwash.com/contact-us/
1228.2,161.0,0.0,0.0,3658.435139,184.0,17.01557377,0.19,3.8,41,4.0,,2.97,,,3.0,0.71,1.0,6.0,170689.03,Twins,2240 N Courtenay Pkwy,Merritt Island,32953,1489,1,chain+street+zip,2.0,South,FL,2,7,99.0,1,1,Express Tunnel,https://www.twinsexpresscarwash.com/
988.6,127.0,9.66,39.0,3369.385003,176.0,16.93306011,0.59,4.3,110,9.0,4.7,1.25,261.0,1.97,0.31,0.12,1.0,3.0,24492.14,Bulldog Car Wash,2920 Atlanta Hwy,Athens,30606,252,1,chain+street+zip,5.0,South,GA,2,8,1.97,0,2,Flex,https://www.bulldogcarwash.com/
478.2,80.0,71.68,112.0,3534.749672,113.0,15.13196721,0.29,3.4,5,12.0,4.9,0.48,32.0,2.25,1.74,3.07,1.0,2.0,169465.26,Ocean Express,9640 Federal Blvd,Federal Heights,80260,1082,1,chain+street+zip,3.0,West,CO,4,4,2.25,1,2,Mobile,https://oceanexpressline.com/
1346.2,143.0,4.41,11.0,3337.41255,133.0,14.49453552,0.16,4.0,23,14.0,,0.66,,2.15,2.57,2.78,4.0,1.0,65179.26,Cadillac Express Carwash,2005 Bingle Rd,Houston,77055,255,6,chain+street+zip,3.0,South,TX,2,37,2.15,0,1,Express Tunnel,https://www.cadillacexpresscarwash.com/
1306.7,121.0,50.61,68.0,3031.408011,143.0,19.29972678,0.14,3.4,73,3.0,4.0,0.74,89.0,,1.0,,,3.0,43424.92,Mach 1 Express Wash,20945 N Dupont Blvd,Georgetown,19947,853,13,chain+street+zip,2.0,South,DE,2,6,99.0,0,2,Flex,https://mach1carwash.com/
1464.5,144.0,14.91,57.0,3193.108511,134.0,16.26803279,0.34,1.7,3,6.0,4.4,0.84,154.0,0.9,2.24,1.34,5.0,2.0,128243.53,Wash N Roll,6303 Charlotte Pike,Nashville,37209,1547,4,chain+street+zip,3.0,South,TN,2,36,0.9,1,1,Express Tunnel,https://www.mywashnroll.net/
1131.4,95.0,17.57,41.0,3288.395031,154.0,19.25765027,0.7,3.9,185,7.0,4.0,0.67,225.0,,0.65,,2.0,2.0,80050.68,Buff it Auto Wash,1408 E Wade Watts Ave,McAlester,74501,247,1,chain+street+zip,6.0,South,OK,2,30,99.0,0,1,Express Tunnel,https://sswash.com/buff-it-auto-wash-mcalester-pittsburg-county-oklahoma/
1169.1,132.0,8.61,45.0,3357.528828,170.0,16.8773224,0.06,3.7,217,12.0,4.1,0.89,279.0,,0.74,2.48,,2.0,55714.24,Mach 1 Express Wash,9 Hillview Ave NE,Cartersville,30121,861,10,chain+street+zip,2.0,South,GA,2,8,99.0,0,2,Flex,https://mach1carwash.com/
1134.9,92.0,18.41,37.0,3388.298347,154.0,20.26639344,0.26,4.2,5,7.0,4.4,0.96,47.0,,0.73,,2.0,8.0,58100.47,The Auto Spa,2002 W Main St,Durant,74701,1397,1,chain+street+zip,7.0,South,OK,2,30,99.0,0,2,Mobile,https://theautospa1.com/
1043.1,88.0,1.19,17.0,3362.659678,145.0,19.8704918,1.85,4.0,5,4.0,4.9,3.07,258.0,,4.38,3.79,,6.0,205010.66,Suds Deluxe,2991 FM 1460,Georgetown,78626,1350,3,chain+street+zip,3.0,South,TX,2,37,99.0,1,1,Express Tunnel,https://www.sudsdeluxe.com/
1358.7,89.0,16.94,29.0,3441.752825,133.0,18.3284153,0.18,3.7,63,7.0,,0.5,,0.05,2.55,0.53,2.0,15.0,94331.17,Carmel Car Wash,5780 Eldorado Pkwy,Frisco,75034,273,2,chain+street+zip,8.0,South,TX,2,37,0.05,0,3,Full Service,https://carmelcarwash.com/
1011.8,145.0,0.0,0.0,3631.560817,159.0,14.21830601,0.51,4.3,105,14.0,4.7,0.11,707.0,4.35,0.22,0.4,,4.0,173353.76,Jammin Car Wash,21356 Walmart Way,Lutz,33548,642,1,chain+street+zip,5.0,South,FL,2,7,4.35,1,1,Express Tunnel,https://www.jammincarwash.com/
534.7,41.0,0.0,0.0,3627.181828,247.0,11.52295082,0.44,4.3,274,14.0,,0.61,,3.27,0.73,1.58,4.0,13.0,128957.47,Atlantic Express,7700 Atlantic Ave,Cudahy,90201,37,1,chain+street+zip,4.0,West,CA,4,3,3.27,1,3,Full Service,https://www.atlanticexpresscorp.com/
1022.2,145.0,0.0,0.0,3604.636003,157.0,14.7442623,0.58,3.6,75,14.0,4.0,0.14,587.0,2.56,1.66,1.84,3.0,18.0,49224.97,Jules Car Wash,654 W Brandon Blvd,Brandon,33511,657,2,chain+street+zip,6.0,South,FL,2,7,2.56,0,1,Express Tunnel,https://julescarwash.com/
1250.4,137.0,5.95,10.0,3358.582794,131.0,14.92978142,0.36,3.7,54,15.0,3.5,0.09,425.0,4.77,1.96,2.94,3.0,9.0,34166.77,Superior Texas Car Wash,7920 Hwy 6,Houston,77083,1389,1,chain+street+zip,6.0,South,TX,2,37,4.77,0,3,Hand Wash / Detail,http://superior2920carwash.com/
466.0,38.0,0.0,0.0,3575.230903,270.0,10.35,0.73,3.7,7,12.0,,0.1,,3.38,0.77,1.94,1.0,8.0,109408.47,Drive Thru Express,590 N Magnolia Ave,Anaheim,92801,434,1,chain+street+zip,2.0,West,CA,4,3,3.38,0,1,Express Tunnel,https://www.drivethruexpresscarwash.com/
