site_key,panel_name,client_id,site_id,state,region,city,panel_lat,panel_lon,annual_washes,annual_year,monthly_washes,Name,Latitude,Longitude,client_name,_Match,__longitude,__latitude,__name,2025 Estimate,Growth 2025-2020,Growth 2030-2025,2025 Average Age,Labor Force,Average Household Income,Median Household Income,Renter-Occupied,1 vehicle,2 vehicles,3 vehicles,4 vehicles,5 or more vehicles,Total Vehicles Available in the Market,Average Number of Vehicles Available,"$100,000 to $124,999","$125,000 to $149,999","$150,000 to $174,999","$175,000 to $199,999","$200,000 to $249,999",Median Household Income.1,Average Household Income.1,Current Year Estimated Owner-Occupied Housing Units by Value,Count of Car Wash Competitors,Nearest Car Wash Competitors-Name,2nd Nearest Car Wash Competitors-Name,3rd Nearest Car Wash Competitors-Name,Nearest Car Wash Competitors-Distance,Nearest Car Wash Competitors-Competitor Type,Nearest Car Wash Competitors-Car Wash Type,Nearest Car Wash Competitors-Website,2nd Nearest Car Wash Competitors-Distance,2nd Nearest Car Wash Competitors-Competitor Type,2nd Nearest Car Wash Competitors-Car Wash Type,2nd Nearest Car Wash Competitors-Website,3rd Nearest Car Wash Competitors-Distance,3rd Nearest Car Wash Competitors-Competitor Type,3rd Nearest Car Wash Competitors-Car Wash Type,3rd Nearest Car Wash Competitors-Website,Count of ChainXY VT - Mass Merchant,Nearest ChainXY VT - Mass Merchant-Chain Name,Nearest ChainXY VT - Mass Merchant-Distance,2nd Nearest ChainXY VT - Mass Merchant-Chain Name,2nd Nearest ChainXY VT - Mass Merchant-Distance,3rd Nearest ChainXY VT - Mass Merchant-Chain Name,3rd Nearest ChainXY VT - Mass Merchant-Distance,Count of ChainXY VT - Grocery,Count of ChainXY VT - Department Store,Nearest StreetLight US Hourly-ttl_overnight,Nearest StreetLight US Hourly-ttl_breakfast,Nearest StreetLight US Hourly-ttl_lunch,Nearest StreetLight US Hourly-ttl_afternoon,Nearest StreetLight US Hourly-ttl_dinner,Nearest StreetLight US Hourly-ttl_night,Nearest StreetLight US Hourly-Highway,2025 % HH with Income $50K+,client_id_1
thegoodwash_000590_1,The Good Wash,thegoodwash_000590,1,VA,South,2305 Plank Rd,38.297066,-77.499727,175156.0,2025.0,14596.0,thegoodwash_000590,38.29704,-77.499707,The Good Wash,Lat/Lng,-77.499707,38.29704,The Good Wash,60139.21249797917,0.122953280811595,0.0787746343686011,39.0701701120379,33002.60844400595,130643.81539197826,99637.17469954229,10866.202660818351,8006.256789135747,8804.683264924446,3656.2176170561,722.7142463638447,559.6829712782055,42273.548011999344,1.8170030856822856,2506.6223768286873,1814.9184670303948,1668.4579637222923,1416.8698861785233,2359.18557413877,99637.17469954229,130643.81539197826,12470.280661171302,5,The Goodwash Car Wash,Santa Fe Car Wash,Crystal Car Wash,0.0029551918722827,Tunnel Car Wash,Express,www.thegoodwash.com,0.6436211555313338,Tunnel Car Wash,Full-Service/Ext./Detail,www.santafewash.com,1.171348555357171,Tunnel Car Wash,Full-Service/Ext./Detail,No Website,2,Target,0.7712539621553223,Walmart USA,1.00751969941478,,0.0,3,2,381,1433,1262,1286,1193,612,tertiary,76.44724090500996,thegoodwash_000590
carrollclean_000464_1,Carroll Clean Owings Mills,carrollclean_000464,1,MD,South,11260 Dolfield Blvd,39.42309,-76.806596,173979.0,2025.0,14498.0,carrollclean_000464,39.4188261,-76.8088723,Carroll Clean Car Wash,Lat/Lng,-76.8088723,39.4188261,Carroll Clean Car Wash,80012.82751451363,0.0061089642122537,0.0184089419934259,39.53454826860384,45377.85289528663,126369.75646852049,103137.48059292093,13023.9500189994,13730.139147864304,10584.53013904381,3284.6850576582365,1230.9512137667043,342.05374340410344,51387.32817101397,1.6342007241906311,4265.432437814772,3023.2925570699153,2508.4526637764648,1872.095725891064,2578.836962644593,103137.48059292093,126369.75646852049,18449.11685126997,3,Carroll Clean Car Wash,Royal Farms Car Wash,Owings Mills Car Wash,0.310152870343813,Tunnel Car Wash,Express/⛽,www.carrollcleancarwash.com,0.3948624187812817,Tunnel Car Wash,Exterior/⛽,https://royalfarms.com,1.6590727094286284,Tunnel Car Wash,Full-Service/Ext./Detail,No Website,1,Target,1.1323539821704265,,0.0,,0.0,4,0,236,1364,960,1344,1455,889,secondary,80.05940280387554,carrollclean_000464
goshine_000703_5,Go Shine - Gluckstadt,goshine_000703,5,MS,South,111 Dees Wy,32.515023,-90.106685,171958.0,2025.0,14330.0,goshine_000703,32.5167992,-90.1063809,Go Shine,Lat/Lng,-90.1063809,32.5167992,Go Shine,16849.210031249968,0.0747971181502612,0.0823911047789404,37.55535207017783,9143.799779192894,140945.79558285078,116629.08233110233,742.3650595828658,1428.4678108466323,3016.5330064670416,880.4210980111966,366.8074476758484,85.73251474474091,11998.689482241403,2.030922210790633,822.0942395834718,585.1988252490992,641.4771613592748,497.61516485200264,535.9774319622666,116629.08233110233,140945.79558285078,5171.481780825881,1,GoShine Express Car Wash,,,0.0308620291736414,Tunnel Car Wash,Express,www.goshineexpress.com,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,395,4973,3482,4050,3630,1522,tertiary,88.43428795211716,goshine_000703
edgeexpress_000446_8,Edge Express Stafford,edgeexpress_000446,8,VA,South,799 Garrisonville Rd,38.468896,-77.452916,171943.0,2025.0,14329.0,edgeexpress_000446,38.4700052,-77.4534223,Edge Express,Lat/Lng,-77.4534223,38.4700052,Edge Express,51252.589653923555,0.0673521477703382,0.1318525426693549,36.29727276160797,29394.671981518477,172295.4910922931,151477.6245898028,3810.880837954115,3049.190514603164,6642.07473693369,3386.3996567521244,1421.6069050123915,700.743543270044,35682.6842951267,2.3076395129640237,1410.9285301020136,1337.3261700472794,1591.7808006620037,1443.3077255897224,2698.910133185331,151477.6245898028,172295.4910922931,11714.739179140888,5,Edge Express Car Wash,Route 610 Carwash,Edge Express Car Wash (Coming),0.0297610174523264,National Chain,Express ,www.edgeexpresscarwash.com,1.536997399665614,Tunnel Car Wash,Full-service,No website,2.027817133429561,National Chain,Express,www.edgeexpresscarwash.com,3,Walmart USA,1.1566669274935066,Walmart USA,1.919755927560454,Target,2.4608513821225992,1,0,427,3221,2782,3655,3306,1634,primary,90.67865849645024,edgeexpress_000446
rocketwashnc_000309_7,Rocket Wash Mebane,rocketwashnc_000309,7,NC,South,211 Fieldale Rd,36.07598,-79.274999,170021.0,2025.0,14168.0,rocketwashnc_000309,36.0759831,-79.2750705,Rocket Wash,Lat/Lng,-79.2750705,36.0759831,Rocket Wash,25165.111148275784,0.1394662800495194,0.0773885884601845,39.562979508403544,13641.774441020563,101769.70182671172,86492.12010262714,3716.725989442959,3541.1954662661883,3926.764276470145,1967.968610384385,534.4422797997831,180.83561537694183,20340.577046443475,1.9545884198437675,1309.7146618648549,984.3685664024088,685.9232339158771,404.7725634027447,545.7711812547932,86492.12010262714,101769.70182671172,6693.4972068118805,3,Rocket Wash Express,Eastern Auto Spa,Mod Wash,0.0002266128488446,National Chain,Express,www.rocketcarwashexpress.com,0.0854087259114669,Tunnel Car Wash,Full-Service/Ext./Lube,www.easternautospa.net,0.7325132548055105,National Chain,Express,www.modwash.com,1,Walmart USA,0.6341018706210476,,0.0,,0.0,2,0,67,514,497,540,499,261,unclassified,68.82297652066542,rocketwashnc_000309
pridec_000401_3,My Wash Warsaw,pridec_000401,3,IN,Midwest,2685 Escalade Way,41.276719,-85.854204,169250.0,2025.0,14104.0,pridec_000401,41.2762644,-85.8556124,Pride C,Lat/Lng,-85.8556124,41.2762644,Pride C,16266.433912556036,-0.0043935542872437,0.0178615396607566,39.36326763298851,8176.313127398025,76902.44080757536,65348.419412501855,2648.038454282854,2430.5368889149395,2356.749028127815,874.8524852984701,204.4394022822962,44.6585440938361,10809.642730664344,1.6655569632562326,799.2737225065939,328.7243415489211,236.2303604223416,152.13761838251958,115.11766133783384,65348.419412501855,76902.44080757536,3845.916404817195,2,MyWash Car Wash,Tsunami Express Car Wash,,0.0614210326195765,Tunnel Car Wash,Express,www.mywash.club,2.5499268872815497,National Chain,Express,www.tsunamiexpress.com,0.0,,,,1,Walmart USA,0.3278861878570451,,0.0,,0.0,2,0,25,390,492,580,479,203,tertiary,62.23388280143157,pridec_000401
washrite_000380_2,Wash Rite Marietta,washrite_000380,2,OH,Midwest,107 Crooked Run Ln,39.405323,-81.41306,169214.0,2025.0,14101.0,washrite_000380,39.395147,-81.5003474,Wash Rite,Lat/Lng,-81.5003474,39.395147,Wash Rite,10140.780954891585,-0.0376173533755048,-0.0114487289231878,43.89011884469468,4845.328570636455,91744.51534550537,67119.8446226244,1160.3301913489122,1516.3240942640114,1739.834313835716,559.8308654585271,149.23697153886314,153.89537871442735,8041.910098038614,1.8357760034759152,452.1688857469708,277.15636022394756,198.53976137255088,129.09369964437792,166.60025425767526,67119.8446226244,91744.51534550537,3228.923729898117,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,209,1297,909,1201,795,390,trunk,60.82973104268903,washrite_000380
washnroll_000485_3,Wash N Roll Melrose,washnroll_000485,3,TN,South,2640 8th Ave S,36.119663,-86.774441,168541.0,2025.0,14045.0,washnroll_000485,36.1196537,-86.7745102,Wash N Roll,Lat/Lng,-86.7745102,36.1196537,Wash N Roll,103626.27615944024,0.0855797619203852,0.0642985709679516,34.90109848661514,59717.34418772627,157714.3484460308,99097.86715186547,26824.04336488794,22995.228470862843,15563.518067218596,2902.130953609245,1226.20117567759,268.69166727620177,69076.92050521914,1.439956129868149,4222.822505062446,3818.7124224243457,3029.8944023307413,2474.9174970428576,5753.303605981462,99097.86715186547,157714.3484460308,21175.507655406196,4,Wash N' Roll Car Wash,Wash N' Roll Car Wash,Smith Brothers Car Wash,0.0031750404184824,National Chain,Express,www.mywashnroll.com,1.6142006415338774,National Chain,Express,www.mywashnroll.com,2.3077140155041405,Tunnel Car Wash,(Permanently Closed),,1,Walmart USA,0.6637415238248742,,0.0,,0.0,8,2,686,6439,5570,6240,5402,2571,primary,72.6927759763582,washnroll_000485
sonicsuds_000319_4,Sonic Suds Five Forks,sonicsuds_000319,4,SC,South,2836 Woodruff Rd,34.828216,-82.34752,167888.0,2025.0,13991.0,sonicsuds_000319,34.8066415,-82.2228338,Sonic Suds,Lat/Lng,-82.2228338,34.8066415,Sonic Suds,53171.45521322579,0.0649413300204443,0.017825079924862,41.17622392689694,27283.517112951493,165098.41095934823,133106.5379248167,2853.3020947178593,3860.276014905772,8667.292858242989,3670.279269587249,1080.1102063544097,620.1968107939465,39627.124419540865,2.1251621988366742,1992.4554512755712,1814.4549628357636,1816.82875257649,1444.5679347245025,2719.7089930648217,133106.5379248167,165098.41095934823,15845.0939303193,2,Sonic Suds Express Car Wash,Five Forks Express Wash,,0.0702604269566234,Tunnel Car Wash,Express,www.sonicsudswash.com,0.5437545933279578,Tunnel Car Wash,Express/SS/IBA,www.fiveforksexpress.com,0.0,,,,0,,0.0,,0.0,,0.0,4,0,612,5974,4444,5151,5222,2355,secondary,86.99591606691523,sonicsuds_000319
kindcw_000508_1,Kind Car Wash,kindcw_000508,1,IN,Midwest,3106 N National Rd,39.23034,-85.911034,167211.0,2025.0,13934.0,kindcw_000508,39.229497,-85.905272,Kind Car Wash,Lat/Lng,-85.905272,39.229497,Kind Car Wash,43298.96755469298,0.0346385472042185,0.0131328253267931,40.17778560878205,22303.45852660584,98690.73531783502,74865.6510174611,6742.04125660361,6579.693211750477,6889.380380187882,2083.261905302934,825.8672065671999,427.004427553562,32046.730652071652,1.7889826622532474,1872.0946363516268,1366.596899495984,963.4237302808324,645.8335065799765,879.2241782884812,74865.6510174611,98690.73531783502,11272.712656399644,3,Top Dog Car Wash,Crew Carwash - Mike's Express,Top Dog Car Wash,0.2514614285103745,Tunnel Car Wash,Flex,www.topdogcarwash.com,1.594729759949025,National Chain,Express,www.crewcarwash.com,1.9844474824974707,Tunnel Car Wash,Express,www.topdogcarwash.com,2,Target,1.3202297255154114,Walmart USA,2.120970068242108,,0.0,2,0,0,91,113,135,110,14,unclassified,66.91190217139446,kindcw_000508
luvcarwash_000457_4,Rainbow,luvcarwash_000457,4,NV,West,7495 S Rainbow Blvd,36.053869,-115.244284,166369.0,2025.0,13864.0,luvcarwash_000457,36.052427,-115.24378,Luv Car Wash,Lat/Lng,-115.24378,36.052427,Luv Car Wash,136081.1329141277,0.1734517032817296,0.1157951576479,38.7889503231107,79124.77270098546,122013.26009768728,97606.61255906997,21841.712028791328,16148.046575299224,21675.03260036808,6747.3538701904,2492.940693910812,538.6917860753529,92405.3950926266,1.8642685903758784,5755.902925198192,4601.967919871004,3934.396780021947,3074.447058543301,3834.989410142949,97606.61255906997,122013.26009768728,27790.517874277135,13,LUV Car Wash  ,ShowPlace Auto Boutique,Terrible's Car Wash,0.0173907379581974,National Chain,Express,www.luvcarwash.com,0.3275553332404925,Tunnel Car Wash,Full-Service/Ext./Detail/Lube,No Website,0.9352070459309066,National Chain,Express/⛽ ,www.terribles.com,3,Walmart USA,0.8348006278286764,Walmart USA,2.218583530864379,Target,2.8220246355745675,3,1,1339,4478,4501,5373,5284,3698,primary,78.77950120648578,luvcarwash_000457
topwash_000333_1,Top Wash Peachtree,topwash_000333,1,GA,South,5784 Peachtree Industrial Blvd,33.899402,-84.290175,166038.0,2025.0,13836.0,topwash_000333,33.9060451,-84.2947299,Top Wash,Lat/Lng,-84.2947299,33.9060451,Top Wash,96290.34669607144,0.0269705472159296,0.0378942193372057,37.43176339333447,54986.31675914966,145673.76957037876,97735.6442877144,19810.976585570257,17600.876723535708,14507.79593757831,3038.474093529978,623.825319079333,294.58068848773837,59700.095598038286,1.5429115896848145,3802.914150482975,2795.681686604861,2383.5938356622355,1902.6228595640275,4517.424111451255,97735.6442877144,145673.76957037876,18938.199687744956,3,TOP Express Car Wash,Caliber Car Wash ,TOP Express Car Wash,0.0072435825307328,Tunnel Car Wash,Express,www.topexpresscarwash.com,2.0340317930055054,National Chain,Express,www.calibercarwash.com,2.9035304115830174,Tunnel Car Wash, Express,www.topexpresscarwash.com,2,Walmart USA,1.5310732548868715,Walmart USA,2.8781575739458445,,0.0,4,4,1260,9143,7133,7526,7013,3993,trunk,75.57676255876525,topwash_000333
riptideneuse_000337_11,Riptide Shallotte,riptideneuse_000337,11,NC,South,4447 Main St,33.984135,-78.366512,165563.0,2025.0,13797.0,riptideneuse_000337,33.9838152,-78.3677888,Riptide,Lat/Lng,-78.3677888,33.9838152,Riptide,8037.451113406598,0.1647994571168573,-0.0507109972056095,46.06527786750722,3553.7909408073465,100982.69047325155,75149.69770431716,786.7456511727069,981.538585970644,1397.0080547265245,744.4495609707665,130.63508437084965,24.162356954650026,6652.255500592641,1.9613013650823392,346.4374296128517,289.6589563274756,223.038551003905,158.57027940207627,146.6517237595981,75149.69770431716,100982.69047325155,2606.5306660177885,1,The RipTide Car Wash,,,0.0791970982843306,National Chain,Express,https://riptidecw.com,0.0,,,,0.0,,,,1,Walmart USA,0.3420721687158445,,0.0,,0.0,1,0,206,2522,2414,2382,1921,785,primary,65.42163682869105,riptideneuse_000337
detricks_000422_1,Detricks Conway,detricks_000422,1,SC,South,2280 Church St,33.852795,-79.076283,163251.0,2023.0,13604.0,detricks_000422,33.8528886,-79.076195,Detricks,Lat/Lng,-79.076195,33.8528886,Detricks,23384.54546082093,0.204616564217802,0.0281953545934253,42.99391103177147,9747.903392534963,74348.50230463801,55012.73619209639,3356.2057096018107,3724.888523334405,3293.7705646356335,1276.0355579406605,268.5414834062103,100.5380530821858,15717.392525463423,1.659620126699748,822.1164481985616,354.63523076981073,257.5689731274033,292.38994812365854,255.7847916005412,55012.73619209639,74348.50230463801,6122.646069284179,1,Whistle Express Car Wash,,,1.0329403924032607,National Chain,Express,https://whistleexpresscarwash.,0.0,,,,0.0,,,,1,Walmart USA,0.9279725325807904,,0.0,,0.0,3,0,742,3822,3337,3690,3286,2009,trunk,53.10654462181289,detricks_000422
charliescw_000634_1,Charlee's Car Wash,charliescw_000634,1,GA,South,6263 Turner Lake Rd NW,33.603787,-83.876059,162624.0,2025.0,13552.0,charliescw_000634,33.605179,-83.876709,Charlieeu0027s Car Wash,Lat/Lng,-83.876709,33.605179,Charlieeu0027s Car Wash,28686.096657162067,0.1216523451083147,0.0993718364872519,39.108999647535384,14949.258317043015,86222.83232179153,65102.90215211609,4872.549523469061,3900.968839978217,3641.479095562012,1741.1969861097168,473.0075219464488,272.09134843794163,19660.004819406895,1.8225183596133467,1176.2868937269086,603.9815316585591,553.6997264847159,362.0176617511315,354.27417843427975,65102.90215211609,86222.83232179153,5917.1464376071235,3,Charlee's Car Wash,Mister Car Wash,Zips Car Wash ,0.0037606592902827,Tunnel Car Wash,Express,No Website,1.253789766354298,National Chain,Express,www.mistercarwash.com,2.57173306291738,National Chain,Express/SS,www.zipscarwash.com,1,Walmart USA,2.699096078675752,,0.0,,0.0,3,0,208,733,737,1010,993,576,primary_link,60.95174178520873,charliescw_000634
detricks_000422_4,Detricks Glenforest,detricks_000422,4,SC,South,1036 Glenforest Rd,33.754789,-78.96342,162224.0,2025.0,13519.0,detricks_000422,33.754789,-78.96342,Detricks,Lat/Lng,-78.96342,33.754789,Detricks,42779.78951547807,0.2549073462868727,0.1369944550579638,45.082096597229466,20590.87198636681,102702.3399791918,82824.28927247597,4338.266973562539,5830.302684934111,7901.469823148102,2466.492646129802,607.7125953901559,147.56011975184083,32201.371249939548,1.8332966099719556,2251.495664823102,1494.5012933278922,989.6018165210262,674.6803845299874,753.9521491106134,82824.28927247597,102702.3399791918,13232.103842965094,3,Detrick's Car Wash,Beach Buffers Car Wash,Tidal Wave Auto Spa,0.009915910145414,Tunnel Car Wash,Express,www.detrickscarwashinc.com,0.4850587876346708,Tunnel Car Wash,Full-Serve/Ext./Detail/Lube,www.beachbufferscarwash.com,2.5284866970036446,National Chain,Flex,www.tidalwaveautospa.com,1,Walmart USA,2.15365155808491,,0.0,,0.0,4,0,1337,7154,5261,5490,5042,3732,trunk,75.23580150868801,detricks_000422
luvcarwash_000457_44,Dickson City,luvcarwash_000457,44,PA,Northeast,901 Commerce Blvd,41.463347,-75.642816,161798.0,2025.0,13483.0,luvcarwash_000457,41.463164,-75.642049,Luv Car Wash,Lat/Lng,-75.642049,41.463164,Luv Car Wash,48991.01007734536,-0.0094989315460608,0.0072476938311535,43.03392112445935,24463.91656197142,84844.3000726807,65691.51310609137,7956.358629324124,8505.374687842384,6665.927632281033,2218.364940789412,571.7623914958676,180.17859615862835,31680.267321549298,1.564151887845865,2026.2295475968856,1445.137178505538,941.9730180859332,577.3550398448715,705.5428989789216,65691.51310609137,84844.3000726807,12317.484378831983,4,LUV Car Wash,Tommy's Express® Car Wash,Kwik'N'Ezy Car Wash,0.0036237656719437,National Chain,Express,www.luvcarwash.com,0.2880465309606023,National Chain,Express,www.tommys-express.com,2.4176415089870664,Tunnel Car Wash,Exterior/SS,www.kwiknezycarwash.com,2,Walmart USA,0.1674254734768745,Target,0.3531895763036624,,0.0,2,2,109,1684,2997,3252,3211,1362,tertiary,60.15363576903789,luvcarwash_000457
192616splash_13,Maumelle - Audubon Dr,192616splash,13,AR,South,117 Audubon Dr,34.851651,-92.40558,161747.0,2025.0,13479.0,192616splash,34.8516486,-92.4054624,Splash Car Wash,Lat/Lng,-92.4054624,34.8516486,Splash Car Wash,27015.806407439057,0.0346919695173251,0.0606990288117093,40.25552249723314,14971.92836707132,110038.9136933092,81399.29982357219,4596.545185987605,4362.5299352614675,4476.902760280296,1916.349302961491,282.6170455624815,112.27571697719397,20757.23013184243,1.759568367103158,1166.9425749848597,1049.128196763806,756.0861338754185,492.99297187803313,737.7552251515444,81399.29982357219,110038.9136933092,7200.228681921726,1,Zips Car Wash,,,1.424696492105792,National Chain,Express,www.zipscarwash.com,0.0,,,,0.0,,,,1,Walmart USA,1.5107335896428318,,0.0,,0.0,1,0,56,691,667,699,667,280,tertiary,70.92163672141216,192616splash
magictunnel_000072_2,Magic Sidney,magictunnel_000072,2,OH,Midwest,2680 W Michigan St,40.288574,-84.195722,161284.0,2022.0,13440.0,magictunnel_000072,40.2879717,-84.171659,Magic Tunnel Carwash,Lat/Lng,-84.171659,40.2879717,Magic Tunnel Carwash,22152.084433540236,-0.0058683727143489,-0.0087531922762398,41.02829621541376,11598.68521925155,89381.51034358007,68140.38917061222,3478.1201222754316,3333.97832365206,3148.5068394389236,1298.952177554136,520.6871101374272,335.2556883939542,17286.875417711795,1.8985908311119608,889.4740570008289,538.772462767316,415.67778015928343,367.6344786940608,326.4449854263803,68140.38917061222,89381.51034358007,5699.661866837647,1,Tsunami Express Car Wash,,,1.4283630784938672,National Chain,Express,www.tsunamiexpress.com,0.0,,,,0.0,,,,1,Walmart USA,1.1209036953976004,,0.0,,0.0,2,0,115,705,536,635,476,265,tertiary,64.70336163292993,magictunnel_000072
olliewash_000159_1,Ollie Wash Owensboro,olliewash_000159,1,KY,South,3850 Frederica St,37.734787,-87.121231,160469.0,2025.0,13372.0,olliewash_000159,37.734484,-87.1208249,Ollie Wash,Lat/Lng,-87.1208249,37.734484,Ollie Wash,55129.599530978594,0.0023928215775099,0.0087920962570397,40.11747761117173,26159.74893668678,81512.46296066104,58165.572949116424,9702.213988692847,8860.571898151771,7599.082676117541,2568.5753078091657,1139.872124108253,323.8411115685012,37943.15722808987,1.6488835603783858,1977.758185223909,1378.4978544652697,981.8381594086532,721.3005049175117,590.7417372993659,58165.572949116424,81512.46296066104,13350.130878977478,3,Ollie Wash,Cheetah Clean Auto Wash,Sparkle Brite Car Wash,0.003439356803738,Tunnel Car Wash,Express,www.olliewash.com,0.7184827244185641,National Chain,Express,www.cheetahclean.com,0.9580278674768732,Tunnel Car Wash,Full-service/exterior, www.sparklebritecarwash.com,2,Walmart USA,1.015821306983426,Target,1.1858731158755138,,0.0,3,0,0,285,390,387,293,42,unclassified,55.5389272347135,olliewash_000159
luvcarwash_000457_7,Tropicana,luvcarwash_000457,7,NV,West,3650 E Tropicana Ave,36.100598,-115.095574,160400.0,2025.0,13367.0,luvcarwash_000457,36.1006336,-115.0955916,Luv Car Wash,Lat/Lng,-115.0955916,36.1006336,Luv Car Wash,169504.243524411,0.0026929681260113,-0.044854890566341,40.84228568389965,89170.10472276295,81609.28940632909,63503.356749605446,39036.260469639674,28476.99684930756,19829.50715100742,7903.1846303753555,2112.1457711555995,762.1387777564814,104104.84201585328,1.532330846327409,6253.360854469938,4159.584496528725,2996.6276443281677,1823.317605217453,1840.6445613029648,63503.356749605446,81609.28940632909,29033.964736950817,14,LUV Car Wash,Oasis Hand Car Wash,Terrible's Car Wash ,0.0009889787542892,National Chain,Express,www.luvcarwash.com,1.0030734762330271,National Chain,Full-Service/Ext./Detail/⛽,www.oasishandcarwash.com,1.5733111397024977,National Chain,Exterior/⛽,www.terribles.com,4,Walmart USA,0.7203780824429411,Walmart USA,1.8977106880660315,Walmart USA,2.0314524369213554,2,0,1857,6839,4187,4313,3611,2535,primary,60.99326186382452,luvcarwash_000457
sammysexpresscw_000254_1,Big Sammy's Car Wash Maple Shade,sammysexpresscw_000254,1,NJ,Northeast,491 Route 38 W,39.942626,-74.990121,160114.0,2025.0,13343.0,sammysexpresscw_000254,39.942724,-74.990216,Sammyu0027s Express Car Wash,Lat/Lng,-74.990216,39.942724,Sammyu0027s Express Car Wash,86613.6535524478,0.0310781099809567,0.0130387328764722,42.52744876828583,47503.9401538457,143552.63731769507,106884.94833968184,10662.443173952168,12606.70833838568,13278.889893349491,4162.812951277476,1648.9215499880956,560.489806269994,61051.06221021945,1.7801850841579745,3780.360274271923,2795.126665496966,2782.587393563357,2199.7279282907257,3721.970732025337,106884.94833968184,143552.63731769507,23661.273471097695,11,Sammy's Express Car Wash,Elite Auto Spa,Auto Shine Car Wash,0.0151714336406028,Tunnel Car Wash,Express,www.sammyscw.com,1.0505485162773105,Tunnel Car Wash,Exterior,www.eliteautospanj.com,1.0696771479624931,Tunnel Car Wash,Flex/Detail,www.autoshine.com,3,Walmart USA,1.616129111942438,Target,1.913601968335023,Walmart USA,2.8920576490078584,4,5,875,7486,5142,5901,5232,2457,trunk,77.67603919786606,sammysexpresscw_000254
washnroll_000485_2,Wash N Roll Bellevue,washnroll_000485,2,TN,South,7128 Hwy 70 S,36.07446,-86.923899,159095.0,2025.0,13258.0,washnroll_000485,36.074531,-86.923798,Wash N Roll,Lat/Lng,-86.923798,36.074531,Wash N Roll,42807.87740247394,0.0079384907658319,-0.0246640075828163,40.91163246105185,25247.86293924856,133537.21495188778,99292.13856896102,7603.749637188623,8434.03703720076,8234.16241668025,2087.6110532965977,668.7148803588934,129.72596799302846,34488.68439185177,1.7159397317721272,2234.119232924888,1767.9847261221148,1448.36717029172,1164.8068641405553,1891.9540385357104,99292.13856896102,133537.21495188778,12531.97177101206,2,Wash N' Roll Car Wash,Club Car Wash,,0.0086491192628069,National Chain,Express,www.mywashnroll.com,0.0313018896557854,National Chain,Express,www.clubcarwash.com,0.0,,,,0,,0.0,,0.0,,0.0,5,0,740,6637,5502,6111,5459,2526,primary,79.39433590744224,washnroll_000485
luvcarwash_000457_3,Blue Diamond,luvcarwash_000457,3,NV,West,4620 Blue Diamond Rd,36.03475,-115.204548,159017.0,2025.0,13251.0,luvcarwash_000457,36.034755,-115.20456,Luv Car Wash,Lat/Lng,-115.20456,36.034755,Luv Car Wash,114094.64000640108,0.1683462920172188,0.117774532505824,39.48493272956466,66156.69296262602,129358.12434955638,101875.9228514325,17940.28027533809,13285.720250068043,16424.68939912496,6820.035551762645,2058.5077791732474,857.4790220437935,79116.63193051785,1.9223724072225348,4737.0052432058,3727.600857710844,3238.489757365336,2683.2123392417707,3700.9845587212258,101875.9228514325,129358.12434955638,23331.029178864024,9,LUV Car Wash,BLISS Car Wash,Global Truck Wash,0.0008895838676067,National Chain,Express,www.luvcarwash.com,0.2911734068431945,Tunnel Car Wash,Express,www.blisscarwash.com,1.0212655975945537,Tunnel Car Wash,Full-Service/Ext./Detail/IBA,www.globaltruckwash.com,2,Target,0.6630009125420535,Walmart USA,2.4927579213946203,,0.0,2,0,2672,11194,6950,6916,6063,3760,trunk,78.64023391273497,luvcarwash_000457
riptideneuse_000337_15,Riptide Royal Oaks,riptideneuse_000337,15,TN,South,230 S Royal Oaks Blvd,35.9095,-86.831199,158496.0,2025.0,13208.0,riptideneuse_000337,35.9091264,-86.8308782,Riptide,Lat/Lng,-86.8308782,35.9091264,Riptide,54613.1653183992,0.1012717386598107,0.071077339052481,40.28809207872581,30937.675805370964,168918.74097323391,133024.34066608502,6693.009269199334,5947.650562185328,10204.503823985346,3476.4490314319264,1005.8118472089992,230.63227378763256,41962.41406222596,1.9403059022043685,2439.5650212522596,2088.5950149765704,1837.983489458682,1518.7690358094403,3390.462865288602,133024.34066608502,168918.74097323391,14971.437299522106,3,The RipTide Car Wash,Safari Express CarWash,Wash N' Roll Car Wash,0.0340492442450019,National Chain,Express,www.riptidecw.com,0.388471494144232,Tunnel Car Wash,Full-Service/Ext./Detail,No Website,2.4583513336922724,National Chain,Express,www.mywashnroll.com,1,Walmart USA,2.17255152060409,,0.0,,0.0,8,1,291,3696,2758,2789,2075,711,secondary,86.1509982306212,riptideneuse_000337
